time,nagents,#241,#242,#243,#244,#245,#246,#247,#248,#249,#250,#251,#252,#253,#254,#255,#256,#257,#258,#259,#260,#261,#262,#263,#264
46,12,7,0,21,24,0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 12, ""max_degree"" => 0)","Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)",0.0,0.4967556544308491,"Dict(:p25 => 20.5625, :p75 => 108.5, :p50 => 49.875, :p90 => 128.0, :p99 => 276.84999999999985, :p95 => 204.25000000000017)",1.5361046352706749,24.916666666666668,0.4227982162764772,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 0.0, ""blue_initiated_transmissions"" => 0, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 0)",0.8369882167858358,"Dict{String, Real}(""unique_cultures"" => 4, ""max_possible"" => 2048, ""diversity_ratio"" => 0.001953125)",0.0,0.0,"Dict(""mean_extraversion"" => 2.8666666666666667, ""std_agreeableness"" => 0.522919398157782, ""std_extraversion"" => 0.8336048042669677, ""mean_openness"" => 4.1275, ""std_conscientiousness"" => 0.6810080540617488, ""mean_agreeableness"" => 3.3408333333333338, ""std_neuroticism"" => 0.7175019797248582, ""std_openness"" => 0.3126172507308985, ""mean_conscientiousness"" => 3.3108333333333335, ""mean_neuroticism"" => 3.1750000000000003)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",1,11,"Dict(""blue_proportion"" => 0.9166666666666666, ""red_proportion"" => 0.08333333333333333)"
47,12,7,0,21,24,0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 12, ""max_degree"" => 0)","Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)",0.0,0.48560115190784736,"Dict(:p25 => 23.3125, :p75 => 110.75, :p50 => 51.875, :p90 => 130.1, :p99 => 279.7399999999998, :p95 => 206.70000000000016)",1.590095230884125,25.916666666666668,0.40648445873526273,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 0.0, ""blue_initiated_transmissions"" => 0, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 0)",0.8369882167858358,"Dict{String, Real}(""unique_cultures"" => 4, ""max_possible"" => 2048, ""diversity_ratio"" => 0.001953125)",0.0,0.0,"Dict(""mean_extraversion"" => 2.8666666666666667, ""std_agreeableness"" => 0.522919398157782, ""std_extraversion"" => 0.8336048042669677, ""mean_openness"" => 4.1275, ""std_conscientiousness"" => 0.6810080540617488, ""mean_agreeableness"" => 3.3408333333333338, ""std_neuroticism"" => 0.7175019797248582, ""std_openness"" => 0.3126172507308985, ""mean_conscientiousness"" => 3.3108333333333335, ""mean_neuroticism"" => 3.1750000000000003)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",1,11,"Dict(""blue_proportion"" => 0.9166666666666666, ""red_proportion"" => 0.08333333333333333)"
48,12,7,0,21,24,0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 12, ""max_degree"" => 0)","Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)",0.0,0.4763655462184875,"Dict(:p25 => 26.0625, :p75 => 113.0, :p50 => 53.875, :p90 => 132.20000000000002, :p99 => 282.6299999999998, :p95 => 209.1500000000002)",1.6445047824608527,26.916666666666668,0.39138286893704866,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 0.0, ""blue_initiated_transmissions"" => 0, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 0)",0.8369882167858358,"Dict{String, Real}(""unique_cultures"" => 4, ""max_possible"" => 2048, ""diversity_ratio"" => 0.001953125)",0.0,0.0,"Dict(""mean_extraversion"" => 2.8666666666666667, ""std_agreeableness"" => 0.522919398157782, ""std_extraversion"" => 0.8336048042669677, ""mean_openness"" => 4.1275, ""std_conscientiousness"" => 0.6810080540617488, ""mean_agreeableness"" => 3.3408333333333338, ""std_neuroticism"" => 0.7175019797248582, ""std_openness"" => 0.3126172507308985, ""mean_conscientiousness"" => 3.3108333333333335, ""mean_neuroticism"" => 3.1750000000000003)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",1,11,"Dict(""blue_proportion"" => 0.9166666666666666, ""red_proportion"" => 0.08333333333333333)"
49,12,7,0,21,24,0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 12, ""max_degree"" => 0)","Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)",0.0,0.4676209952283572,"Dict(:p25 => 28.8125, :p75 => 115.25, :p50 => 55.875, :p90 => 134.3, :p99 => 285.51999999999975, :p95 => 211.6000000000002)",1.6993620828550788,27.916666666666668,0.3773631840796021,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 0.0, ""blue_initiated_transmissions"" => 0, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 0)",0.8369882167858358,"Dict{String, Real}(""unique_cultures"" => 4, ""max_possible"" => 2048, ""diversity_ratio"" => 0.001953125)",0.0,0.0,"Dict(""mean_extraversion"" => 2.8666666666666667, ""std_agreeableness"" => 0.522919398157782, ""std_extraversion"" => 0.8336048042669677, ""mean_openness"" => 4.1275, ""std_conscientiousness"" => 0.6810080540617488, ""mean_agreeableness"" => 3.3408333333333338, ""std_neuroticism"" => 0.7175019797248582, ""std_openness"" => 0.3126172507308985, ""mean_conscientiousness"" => 3.3108333333333335, ""mean_neuroticism"" => 3.1750000000000003)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",1,11,"Dict(""blue_proportion"" => 0.9166666666666666, ""red_proportion"" => 0.08333333333333333)"
50,13,8,0,21,24,0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 13, ""max_degree"" => 0)","Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)",0.0,0.4812298479963151,"Dict(:p25 => 25.75, :p75 => 113.5, :p50 => 55.5, :p90 => 132.0, :p99 => 286.4799999999998, :p95 => 204.40000000000038)",1.611632208385495,26.692307692307693,0.4132121480824651,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 0.0, ""blue_initiated_transmissions"" => 0, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 0)",0.7937300551584247,"Dict{String, Real}(""unique_cultures"" => 4, ""max_possible"" => 2048, ""diversity_ratio"" => 0.001953125)",0.0,0.0,"Dict(""mean_extraversion"" => 2.934615384615385, ""std_agreeableness"" => 0.5034470919162949, ""std_extraversion"" => 0.8348714011213082, ""mean_openness"" => 4.067692307692308, ""std_conscientiousness"" => 0.6788083449919935, ""mean_agreeableness"" => 3.326153846153846, ""std_neuroticism"" => 0.808180926684372, ""std_openness"" => 0.36889822097144553, ""mean_conscientiousness"" => 3.2584615384615385, ""mean_neuroticism"" => 3.2930769230769235)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",1,12,"Dict(""blue_proportion"" => 0.9230769230769231, ""red_proportion"" => 0.07692307692307693)"
51,13,8,0,21,24,0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 13, ""max_degree"" => 0)","Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)",0.0,0.4699239713774599,"Dict(:p25 => 28.75, :p75 => 116.5, :p50 => 57.5, :p90 => 134.0, :p99 => 289.3599999999998, :p95 => 206.80000000000035)",1.6648573800050728,27.692307692307693,0.39829059829059843,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 0.0, ""blue_initiated_transmissions"" => 0, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 0)",0.7937300551584247,"Dict{String, Real}(""unique_cultures"" => 4, ""max_possible"" => 2048, ""diversity_ratio"" => 0.001953125)",0.0,0.0,"Dict(""mean_extraversion"" => 2.934615384615385, ""std_agreeableness"" => 0.5034470919162949, ""std_extraversion"" => 0.8348714011213082, ""mean_openness"" => 4.067692307692308, ""std_conscientiousness"" => 0.6788083449919935, ""mean_agreeableness"" => 3.326153846153846, ""std_neuroticism"" => 0.808180926684372, ""std_openness"" => 0.36889822097144553, ""mean_conscientiousness"" => 3.2584615384615385, ""mean_neuroticism"" => 3.2930769230769235)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",1,12,"Dict(""blue_proportion"" => 0.9230769230769231, ""red_proportion"" => 0.07692307692307693)"
52,13,8,0,21,24,0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 13, ""max_degree"" => 0)","Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)",0.0,0.45925469441020805,"Dict(:p25 => 31.75, :p75 => 118.5, :p50 => 59.5, :p90 => 136.0, :p99 => 292.23999999999984, :p95 => 209.2000000000004)",1.7234917089018136,28.692307692307693,0.38440915652711904,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 0.0, ""blue_initiated_transmissions"" => 0, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 0)",0.7937300551584247,"Dict{String, Real}(""unique_cultures"" => 4, ""max_possible"" => 2048, ""diversity_ratio"" => 0.001953125)",0.0,0.0,"Dict(""mean_extraversion"" => 2.934615384615385, ""std_agreeableness"" => 0.5034470919162949, ""std_extraversion"" => 0.8348714011213082, ""mean_openness"" => 4.067692307692308, ""std_conscientiousness"" => 0.6788083449919935, ""mean_agreeableness"" => 3.326153846153846, ""std_neuroticism"" => 0.808180926684372, ""std_openness"" => 0.36889822097144553, ""mean_conscientiousness"" => 3.2584615384615385, ""mean_neuroticism"" => 3.2930769230769235)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",1,12,"Dict(""blue_proportion"" => 0.9230769230769231, ""red_proportion"" => 0.07692307692307693)"
53,13,8,0,21,24,0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 13, ""max_degree"" => 0)","Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)",0.0,0.4508370417461327,"Dict(:p25 => 33.75, :p75 => 121.5, :p50 => 62.5, :p90 => 138.00000000000003, :p99 => 295.11999999999983, :p95 => 211.60000000000036)",1.7777926372412693,29.692307692307693,0.3714627341570347,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 0.0, ""blue_initiated_transmissions"" => 0, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 0)",0.7937300551584247,"Dict{String, Real}(""unique_cultures"" => 4, ""max_possible"" => 2048, ""diversity_ratio"" => 0.001953125)",0.0,0.0,"Dict(""mean_extraversion"" => 2.934615384615385, ""std_agreeableness"" => 0.5034470919162949, ""std_extraversion"" => 0.8348714011213082, ""mean_openness"" => 4.067692307692308, ""std_conscientiousness"" => 0.6788083449919935, ""mean_agreeableness"" => 3.326153846153846, ""std_neuroticism"" => 0.808180926684372, ""std_openness"" => 0.36889822097144553, ""mean_conscientiousness"" => 3.2584615384615385, ""mean_neuroticism"" => 3.2930769230769235)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",1,12,"Dict(""blue_proportion"" => 0.9230769230769231, ""red_proportion"" => 0.07692307692307693)"
54,13,8,0,21,24,0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 13, ""max_degree"" => 0)","Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)",0.0,0.443307140887786,"Dict(:p25 => 35.75, :p75 => 124.0, :p50 => 64.5, :p90 => 140.10000000000002, :p99 => 297.99999999999983, :p95 => 214.00000000000037)",1.8325768690838578,30.692307692307693,0.3593599383073067,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 0.0, ""blue_initiated_transmissions"" => 0, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 0)",0.7937300551584247,"Dict{String, Real}(""unique_cultures"" => 4, ""max_possible"" => 2048, ""diversity_ratio"" => 0.001953125)",0.0,0.0,"Dict(""mean_extraversion"" => 2.934615384615385, ""std_agreeableness"" => 0.5034470919162949, ""std_extraversion"" => 0.8348714011213082, ""mean_openness"" => 4.067692307692308, ""std_conscientiousness"" => 0.6788083449919935, ""mean_agreeableness"" => 3.326153846153846, ""std_neuroticism"" => 0.808180926684372, ""std_openness"" => 0.36889822097144553, ""mean_conscientiousness"" => 3.2584615384615385, ""mean_neuroticism"" => 3.2930769230769235)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",1,12,"Dict(""blue_proportion"" => 0.9230769230769231, ""red_proportion"" => 0.07692307692307693)"
55,14,9,0,21,24,0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 14, ""max_degree"" => 0)","Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)",0.0,0.4631316281971305,"Dict(:p25 => 35.0, :p75 => 114.3125, :p50 => 57.25, :p90 => 140.14999999999998, :p99 => 299.1199999999999, :p95 => 207.60000000000025)",1.6982237790845423,29.428571428571427,0.3945908460471568,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 0.0, ""blue_initiated_transmissions"" => 0, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 0)",0.7549967581308246,"Dict{String, Real}(""unique_cultures"" => 4, ""max_possible"" => 2048, ""diversity_ratio"" => 0.001953125)",0.0,0.0,"Dict(""mean_extraversion"" => 3.0007142857142854, ""std_agreeableness"" => 0.5263000648316113, ""std_extraversion"" => 0.8393813132367131, ""mean_openness"" => 4.042142857142857, ""std_conscientiousness"" => 0.6642425248869058, ""mean_agreeableness"" => 3.2707142857142855, ""std_neuroticism"" => 0.8532008253346033, ""std_openness"" => 0.36709207755901435, ""mean_conscientiousness"" => 3.2921428571428573, ""mean_neuroticism"" => 3.198571428571429)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",1,13,"Dict(""blue_proportion"" => 0.9285714285714286, ""red_proportion"" => 0.07142857142857142)"
56,14,9,0,21,24,0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 14, ""max_degree"" => 0)","Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)",0.0,0.453695836873407,"Dict(:p25 => 37.25, :p75 => 116.5625, :p50 => 59.25, :p90 => 142.45, :p99 => 301.9899999999999, :p95 => 209.95000000000024)",1.7496618517773612,30.428571428571427,0.38162307176391685,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 0.0, ""blue_initiated_transmissions"" => 0, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 0)",0.7549967581308246,"Dict{String, Real}(""unique_cultures"" => 4, ""max_possible"" => 2048, ""diversity_ratio"" => 0.001953125)",0.0,0.0,"Dict(""mean_extraversion"" => 3.0007142857142854, ""std_agreeableness"" => 0.5263000648316113, ""std_extraversion"" => 0.8393813132367131, ""mean_openness"" => 4.042142857142857, ""std_conscientiousness"" => 0.6642425248869058, ""mean_agreeableness"" => 3.2707142857142855, ""std_neuroticism"" => 0.8532008253346033, ""std_openness"" => 0.36709207755901435, ""mean_conscientiousness"" => 3.2921428571428573, ""mean_neuroticism"" => 3.198571428571429)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",1,13,"Dict(""blue_proportion"" => 0.9285714285714286, ""red_proportion"" => 0.07142857142857142)"
57,13,9,0,22,24,0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 13, ""max_degree"" => 0)","Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)",0.0,0.4027636271013755,"Dict(:p25 => 43.75, :p75 => 130.0, :p50 => 68.0, :p90 => 146.50000000000003, :p99 => 306.6399999999998, :p95 => 221.2000000000004)",1.8015333352217093,29.46153846153846,0.38521791524402493,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 0.0, ""blue_initiated_transmissions"" => 0, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 0)",0.5359610497090694,"Dict{String, Real}(""unique_cultures"" => 3, ""max_possible"" => 2048, ""diversity_ratio"" => 0.00146484375)",0.0,0.0,"Dict(""mean_extraversion"" => 2.9253846153846155, ""std_agreeableness"" => 0.5324808892682416, ""std_extraversion"" => 0.8229278561394409, ""mean_openness"" => 4.018461538461539, ""std_conscientiousness"" => 0.6910276628104194, ""mean_agreeableness"" => 3.237692307692308, ""std_neuroticism"" => 0.8727013763640414, ""std_openness"" => 0.3707839926841088, ""mean_conscientiousness"" => 3.297692307692308, ""mean_neuroticism"" => 3.240769230769231)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",1,12,"Dict(""blue_proportion"" => 0.9230769230769231, ""red_proportion"" => 0.07692307692307693)"
58,13,9,0,22,24,0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 13, ""max_degree"" => 0)","Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)",0.0,0.3931141439205956,"Dict(:p25 => 45.75, :p75 => 132.0, :p50 => 70.0, :p90 => 148.70000000000002, :p99 => 309.51999999999987, :p95 => 223.6000000000004)",1.8538583611153558,30.46153846153846,0.3725718725718725,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 0.0, ""blue_initiated_transmissions"" => 0, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 0)",0.5359610497090694,"Dict{String, Real}(""unique_cultures"" => 3, ""max_possible"" => 2048, ""diversity_ratio"" => 0.00146484375)",0.0,0.0,"Dict(""mean_extraversion"" => 2.9253846153846155, ""std_agreeableness"" => 0.5324808892682416, ""std_extraversion"" => 0.8229278561394409, ""mean_openness"" => 4.018461538461539, ""std_conscientiousness"" => 0.6910276628104194, ""mean_agreeableness"" => 3.237692307692308, ""std_neuroticism"" => 0.8727013763640414, ""std_openness"" => 0.3707839926841088, ""mean_conscientiousness"" => 3.297692307692308, ""mean_neuroticism"" => 3.240769230769231)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",1,12,"Dict(""blue_proportion"" => 0.9230769230769231, ""red_proportion"" => 0.07692307692307693)"
59,14,10,0,22,24,0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 14, ""max_degree"" => 0)","Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)",0.0,0.41661051212938016,"Dict(:p25 => 43.5, :p75 => 121.75, :p50 => 62.125, :p90 => 149.35, :p99 => 310.59999999999985, :p95 => 217.00000000000026)",1.7204604793848493,29.214285714285715,0.4063918966119455,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 1.0, ""blue_initiated_transmissions"" => 1, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 1)",0.7549967581308246,"Dict{String, Real}(""unique_cultures"" => 4, ""max_possible"" => 2048, ""diversity_ratio"" => 0.001953125)",0.0,0.0,"Dict(""mean_extraversion"" => 2.8850000000000002, ""std_agreeableness"" => 0.5121276454896038, ""std_extraversion"" => 0.8049534148011299, ""mean_openness"" => 4.088571428571429, ""std_conscientiousness"" => 0.674144553579482, ""mean_agreeableness"" => 3.2314285714285718, ""std_neuroticism"" => 0.879282924625778, ""std_openness"" => 0.4424035252129883, ""mean_conscientiousness"" => 3.266428571428572, ""mean_neuroticism"" => 3.1700000000000004)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",1,13,"Dict(""blue_proportion"" => 0.9285714285714286, ""red_proportion"" => 0.07142857142857142)"
60,12,10,2,22,24,0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 12, ""max_degree"" => 0)","Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)",0.0,0.3745816964935256,"Dict(:p25 => 62.9375, :p75 => 101.625, :p50 => 76.125, :p90 => 132.3, :p99 => 314.77999999999975, :p95 => 225.9000000000002)",2.3700286585056527,25.25,0.4106160616061607,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 0.0, ""blue_initiated_transmissions"" => 0, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 0)",0.5660857389596289,"Dict{String, Real}(""unique_cultures"" => 3, ""max_possible"" => 2048, ""diversity_ratio"" => 0.00146484375)",0.0,0.0,"Dict(""mean_extraversion"" => 2.9133333333333336, ""std_agreeableness"" => 0.5481449432293239, ""std_extraversion"" => 0.8411824289581177, ""mean_openness"" => 4.093333333333334, ""std_conscientiousness"" => 0.6349439249877016, ""mean_agreeableness"" => 3.2641666666666675, ""std_neuroticism"" => 0.9157957295062137, ""std_openness"" => 0.4764896895447207, ""mean_conscientiousness"" => 3.330833333333333, ""mean_neuroticism"" => 3.095)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",1,11,"Dict(""blue_proportion"" => 0.9166666666666666, ""red_proportion"" => 0.08333333333333333)"
61,12,10,2,22,24,0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 12, ""max_degree"" => 0)","Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)",0.0,0.3663970483893857,"Dict(:p25 => 65.1875, :p75 => 104.625, :p50 => 78.625, :p90 => 134.4, :p99 => 317.66999999999973, :p95 => 228.35000000000022)",2.3807172184039764,26.25,0.394973544973545,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 0.0, ""blue_initiated_transmissions"" => 0, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 0)",0.5660857389596289,"Dict{String, Real}(""unique_cultures"" => 3, ""max_possible"" => 2048, ""diversity_ratio"" => 0.00146484375)",0.0,0.0,"Dict(""mean_extraversion"" => 2.9133333333333336, ""std_agreeableness"" => 0.5481449432293239, ""std_extraversion"" => 0.8411824289581177, ""mean_openness"" => 4.093333333333334, ""std_conscientiousness"" => 0.6349439249877016, ""mean_agreeableness"" => 3.2641666666666675, ""std_neuroticism"" => 0.9157957295062137, ""std_openness"" => 0.4764896895447207, ""mean_conscientiousness"" => 3.330833333333333, ""mean_neuroticism"" => 3.095)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",1,11,"Dict(""blue_proportion"" => 0.9166666666666666, ""red_proportion"" => 0.08333333333333333)"
62,12,10,2,22,24,0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 12, ""max_degree"" => 0)","Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)",0.0,0.35828135828135843,"Dict(:p25 => 67.4375, :p75 => 107.625, :p50 => 81.125, :p90 => 135.6, :p99 => 320.44999999999976, :p95 => 230.25000000000023)",2.3996656756273933,27.25,0.38047910295616716,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 0.0, ""blue_initiated_transmissions"" => 0, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 0)",0.5660857389596289,"Dict{String, Real}(""unique_cultures"" => 3, ""max_possible"" => 2048, ""diversity_ratio"" => 0.00146484375)",0.0,0.0,"Dict(""mean_extraversion"" => 2.9133333333333336, ""std_agreeableness"" => 0.5481449432293239, ""std_extraversion"" => 0.8411824289581177, ""mean_openness"" => 4.093333333333334, ""std_conscientiousness"" => 0.6349439249877016, ""mean_agreeableness"" => 3.2641666666666675, ""std_neuroticism"" => 0.9157957295062137, ""std_openness"" => 0.4764896895447207, ""mean_conscientiousness"" => 3.330833333333333, ""mean_neuroticism"" => 3.095)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",1,11,"Dict(""blue_proportion"" => 0.9166666666666666, ""red_proportion"" => 0.08333333333333333)"
