time,id,pos,sugar,age,vision,metabolism,sex,children,has_reproduced,total_inheritance_received,last_partner_id,last_credit_partner,last_combat_partner,chose_not_to_attack,schwartz_values
99,81,"(36, 8)",212.0,67,5,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = -1.91f0, stimulation = 0.18f0, hedonism = -0.45f0, achievement = -0.73f0, power = 0.35f0, security = 1.02f0, conformity = 0.4f0, tradition = 0.22f0, benevolence = 0.07f0, universalism = 0.84f0)"
99,87,"(16, 33)",7.0,52,1,3,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = -0.74f0, stimulation = -1.41f0, hedonism = 0.28f0, achievement = -2.09f0, power = -1.27f0, security = 1.27f0, conformity = 0.7f0, tradition = 1.13f0, benevolence = 0.87f0, universalism = 1.26f0)"
99,88,"(13, 39)",78.0,45,5,3,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = 0.99f0, stimulation = 0.45f0, hedonism = 1.27f0, achievement = -0.59f0, power = -0.13f0, security = 0.23f0, conformity = -0.65f0, tradition = -1.97f0, benevolence = 0.06f0, universalism = 0.33f0)"
99,89,"(35, 3)",10.0,39,1,3,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = 0.11f0, stimulation = -0.42f0, hedonism = -0.68f0, achievement = -1.95f0, power = -2.24f0, security = 1.43f0, conformity = 0.38f0, tradition = 1.32f0, benevolence = 1.08f0, universalism = 0.96f0)"
99,91,"(38, 10)",92.0,32,4,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = -0.31f0, stimulation = -1.42f0, hedonism = -0.19f0, achievement = -0.58f0, power = 0.92f0, security = 1.0f0, conformity = 0.92f0, tradition = -1.0f0, benevolence = 0.24f0, universalism = 0.44f0)"
99,94,"(34, 39)",1.0,19,2,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = 0.11f0, stimulation = -0.76f0, hedonism = -0.39f0, achievement = -0.35f0, power = -1.95f0, security = 0.89f0, conformity = -0.41f0, tradition = 0.85f0, benevolence = 1.48f0, universalism = 0.54f0)"
99,100,"(15, 38)",14.0,7,6,4,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = -0.06f0, stimulation = -0.48f0, hedonism = -0.21f0, achievement = 0.38f0, power = 0.05f0, security = 0.15f0, conformity = -0.12f0, tradition = -0.35f0, benevolence = 1.11f0, universalism = -0.46f0)"
99,101,"(1, 12)",4.0,4,4,4,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = -0.07f0, stimulation = 0.57f0, hedonism = 1.3f0, achievement = -0.09f0, power = -0.85f0, security = 0.99f0, conformity = -1.84f0, tradition = -0.68f0, benevolence = -0.13f0, universalism = 0.79f0)"
99,102,"(7, 32)",13.0,3,4,2,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = 0.17f0, stimulation = -0.05f0, hedonism = 0.42f0, achievement = 0.37f0, power = 1.15f0, security = -0.77f0, conformity = 0.04f0, tradition = -0.77f0, benevolence = -0.72f0, universalism = 0.15f0)"
99,103,"(48, 24)",3.0,1,2,2,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = -0.48f0, stimulation = -0.28f0, hedonism = -2.34f0, achievement = 0.08f0, power = 0.26f0, security = 0.97f0, conformity = 1.1f0, tradition = 0.45f0, benevolence = -0.18f0, universalism = 0.41f0)"
99,104,"(15, 45)",6.0,0,2,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[],false,"(self_direction = 0.56f0, stimulation = -1.38f0, hedonism = -0.66f0, achievement = -2.07f0, power = -1.76f0, security = 1.49f0, conformity = 1.1f0, tradition = -0.22f0, benevolence = 2.07f0, universalism = 0.87f0)"
99,105,"(5, 10)",11.0,0,5,4,female,Int64[],false,0.0,Int64[],Int64[],Int64[],false,"(self_direction = 0.65f0, stimulation = 0.46f0, hedonism = 1.52f0, achievement = 0.55f0, power = -0.62f0, security = 0.74f0, conformity = -1.63f0, tradition = -1.48f0, benevolence = -0.82f0, universalism = 0.64f0)"
100,80,"(36, 11)",205.0,69,6,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = 0.46f0, stimulation = -0.73f0, hedonism = 0.7f0, achievement = -1.29f0, power = -1.95f0, security = 0.85f0, conformity = 0.86f0, tradition = 0.15f0, benevolence = 0.81f0, universalism = 0.14f0)"
100,81,"(36, 7)",215.0,68,5,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = -1.91f0, stimulation = 0.18f0, hedonism = -0.45f0, achievement = -0.73f0, power = 0.35f0, security = 1.02f0, conformity = 0.4f0, tradition = 0.22f0, benevolence = 0.07f0, universalism = 0.84f0)"
100,87,"(15, 33)",7.0,53,1,3,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = -0.74f0, stimulation = -1.41f0, hedonism = 0.28f0, achievement = -2.09f0, power = -1.27f0, security = 1.27f0, conformity = 0.7f0, tradition = 1.13f0, benevolence = 0.87f0, universalism = 1.26f0)"
100,88,"(13, 40)",79.0,46,5,3,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = 0.99f0, stimulation = 0.45f0, hedonism = 1.27f0, achievement = -0.59f0, power = -0.13f0, security = 0.23f0, conformity = -0.65f0, tradition = -1.97f0, benevolence = 0.06f0, universalism = 0.33f0)"
100,89,"(34, 3)",10.0,40,1,3,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = 0.11f0, stimulation = -0.42f0, hedonism = -0.68f0, achievement = -1.95f0, power = -2.24f0, security = 1.43f0, conformity = 0.38f0, tradition = 1.32f0, benevolence = 1.08f0, universalism = 0.96f0)"
100,91,"(38, 9)",95.0,33,4,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = -0.31f0, stimulation = -1.42f0, hedonism = -0.19f0, achievement = -0.58f0, power = 0.92f0, security = 1.0f0, conformity = 0.92f0, tradition = -1.0f0, benevolence = 0.24f0, universalism = 0.44f0)"
100,100,"(14, 38)",14.0,8,6,4,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = -0.06f0, stimulation = -0.48f0, hedonism = -0.21f0, achievement = 0.38f0, power = 0.05f0, security = 0.15f0, conformity = -0.12f0, tradition = -0.35f0, benevolence = 1.11f0, universalism = -0.46f0)"
100,102,"(8, 32)",13.0,4,4,2,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = 0.17f0, stimulation = -0.05f0, hedonism = 0.42f0, achievement = 0.37f0, power = 1.15f0, security = -0.77f0, conformity = 0.04f0, tradition = -0.77f0, benevolence = -0.72f0, universalism = 0.15f0)"
100,103,"(48, 24)",1.0,2,2,2,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = -0.48f0, stimulation = -0.28f0, hedonism = -2.34f0, achievement = 0.08f0, power = 0.26f0, security = 0.97f0, conformity = 1.1f0, tradition = 0.45f0, benevolence = -0.18f0, universalism = 0.41f0)"
100,104,"(15, 43)",9.0,1,2,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = 0.56f0, stimulation = -1.38f0, hedonism = -0.66f0, achievement = -2.07f0, power = -1.76f0, security = 1.49f0, conformity = 1.1f0, tradition = -0.22f0, benevolence = 2.07f0, universalism = 0.87f0)"
100,105,"(5, 10)",7.0,1,5,4,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = 0.65f0, stimulation = 0.46f0, hedonism = 1.52f0, achievement = 0.55f0, power = -0.62f0, security = 0.74f0, conformity = -1.63f0, tradition = -1.48f0, benevolence = -0.82f0, universalism = 0.64f0)"
100,106,"(46, 1)",23.0,0,6,3,male,Int64[],false,0.0,Int64[],Int64[],Int64[],false,"(self_direction = -0.29f0, stimulation = -0.65f0, hedonism = -1.12f0, achievement = -0.85f0, power = -0.95f0, security = -0.34f0, conformity = 1.0f0, tradition = 0.36f0, benevolence = 1.07f0, universalism = 1.77f0)"
100,107,"(1, 48)",22.0,0,1,4,female,Int64[],false,0.0,Int64[],Int64[],Int64[],false,"(self_direction = 0.95f0, stimulation = -1.02f0, hedonism = -0.43f0, achievement = 1.18f0, power = 0.78f0, security = 0.71f0, conformity = -0.93f0, tradition = -1.61f0, benevolence = 0.73f0, universalism = -0.36f0)"
101,80,"(37, 11)",208.0,70,6,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = 0.46f0, stimulation = -0.73f0, hedonism = 0.7f0, achievement = -1.29f0, power = -1.95f0, security = 0.85f0, conformity = 0.86f0, tradition = 0.15f0, benevolence = 0.81f0, universalism = 0.14f0)"
101,81,"(35, 7)",218.0,69,5,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = -1.91f0, stimulation = 0.18f0, hedonism = -0.45f0, achievement = -0.73f0, power = 0.35f0, security = 1.02f0, conformity = 0.4f0, tradition = 0.22f0, benevolence = 0.07f0, universalism = 0.84f0)"
101,87,"(14, 33)",7.0,54,1,3,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = -0.74f0, stimulation = -1.41f0, hedonism = 0.28f0, achievement = -2.09f0, power = -1.27f0, security = 1.27f0, conformity = 0.7f0, tradition = 1.13f0, benevolence = 0.87f0, universalism = 1.26f0)"
101,88,"(12, 40)",80.0,47,5,3,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = 0.99f0, stimulation = 0.45f0, hedonism = 1.27f0, achievement = -0.59f0, power = -0.13f0, security = 0.23f0, conformity = -0.65f0, tradition = -1.97f0, benevolence = 0.06f0, universalism = 0.33f0)"
101,89,"(33, 3)",10.0,41,1,3,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = 0.11f0, stimulation = -0.42f0, hedonism = -0.68f0, achievement = -1.95f0, power = -2.24f0, security = 1.43f0, conformity = 0.38f0, tradition = 1.32f0, benevolence = 1.08f0, universalism = 0.96f0)"
101,91,"(37, 9)",98.0,34,4,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = -0.31f0, stimulation = -1.42f0, hedonism = -0.19f0, achievement = -0.58f0, power = 0.92f0, security = 1.0f0, conformity = 0.92f0, tradition = -1.0f0, benevolence = 0.24f0, universalism = 0.44f0)"
101,100,"(13, 38)",14.0,9,6,4,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = -0.06f0, stimulation = -0.48f0, hedonism = -0.21f0, achievement = 0.38f0, power = 0.05f0, security = 0.15f0, conformity = -0.12f0, tradition = -0.35f0, benevolence = 1.11f0, universalism = -0.46f0)"
101,102,"(8, 31)",13.0,5,4,2,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = 0.17f0, stimulation = -0.05f0, hedonism = 0.42f0, achievement = 0.37f0, power = 1.15f0, security = -0.77f0, conformity = 0.04f0, tradition = -0.77f0, benevolence = -0.72f0, universalism = 0.15f0)"
101,104,"(15, 42)",12.0,2,2,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = 0.56f0, stimulation = -1.38f0, hedonism = -0.66f0, achievement = -2.07f0, power = -1.76f0, security = 1.49f0, conformity = 1.1f0, tradition = -0.22f0, benevolence = 2.07f0, universalism = 0.87f0)"
101,105,"(5, 10)",3.0,2,5,4,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = 0.65f0, stimulation = 0.46f0, hedonism = 1.52f0, achievement = 0.55f0, power = -0.62f0, security = 0.74f0, conformity = -1.63f0, tradition = -1.48f0, benevolence = -0.82f0, universalism = 0.64f0)"
101,106,"(44, 3)",22.0,1,6,3,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = -0.29f0, stimulation = -0.65f0, hedonism = -1.12f0, achievement = -0.85f0, power = -0.95f0, security = -0.34f0, conformity = 1.0f0, tradition = 0.36f0, benevolence = 1.07f0, universalism = 1.77f0)"
101,107,"(2, 48)",19.0,1,1,4,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = 0.95f0, stimulation = -1.02f0, hedonism = -0.43f0, achievement = 1.18f0, power = 0.78f0, security = 0.71f0, conformity = -0.93f0, tradition = -1.61f0, benevolence = 0.73f0, universalism = -0.36f0)"
101,108,"(26, 26)",6.0,0,6,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[],false,"(self_direction = 1.48f0, stimulation = -1.43f0, hedonism = 0.74f0, achievement = 0.49f0, power = -0.72f0, security = 1.27f0, conformity = -0.76f0, tradition = -1.12f0, benevolence = 0.46f0, universalism = -0.4f0)"
102,80,"(37, 10)",211.0,71,6,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = 0.46f0, stimulation = -0.73f0, hedonism = 0.7f0, achievement = -1.29f0, power = -1.95f0, security = 0.85f0, conformity = 0.86f0, tradition = 0.15f0, benevolence = 0.81f0, universalism = 0.14f0)"
102,81,"(34, 7)",221.0,70,5,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = -1.91f0, stimulation = 0.18f0, hedonism = -0.45f0, achievement = -0.73f0, power = 0.35f0, security = 1.02f0, conformity = 0.4f0, tradition = 0.22f0, benevolence = 0.07f0, universalism = 0.84f0)"
102,87,"(13, 33)",7.0,55,1,3,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = -0.74f0, stimulation = -1.41f0, hedonism = 0.28f0, achievement = -2.09f0, power = -1.27f0, security = 1.27f0, conformity = 0.7f0, tradition = 1.13f0, benevolence = 0.87f0, universalism = 1.26f0)"
102,88,"(12, 39)",81.0,48,5,3,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = 0.99f0, stimulation = 0.45f0, hedonism = 1.27f0, achievement = -0.59f0, power = -0.13f0, security = 0.23f0, conformity = -0.65f0, tradition = -1.97f0, benevolence = 0.06f0, universalism = 0.33f0)"
102,89,"(33, 4)",10.0,42,1,3,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = 0.11f0, stimulation = -0.42f0, hedonism = -0.68f0, achievement = -1.95f0, power = -2.24f0, security = 1.43f0, conformity = 0.38f0, tradition = 1.32f0, benevolence = 1.08f0, universalism = 0.96f0)"
102,91,"(37, 8)",101.0,35,4,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = -0.31f0, stimulation = -1.42f0, hedonism = -0.19f0, achievement = -0.58f0, power = 0.92f0, security = 1.0f0, conformity = 0.92f0, tradition = -1.0f0, benevolence = 0.24f0, universalism = 0.44f0)"
102,100,"(14, 37)",14.0,10,6,4,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = -0.06f0, stimulation = -0.48f0, hedonism = -0.21f0, achievement = 0.38f0, power = 0.05f0, security = 0.15f0, conformity = -0.12f0, tradition = -0.35f0, benevolence = 1.11f0, universalism = -0.46f0)"
102,102,"(9, 31)",13.0,6,4,2,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = 0.17f0, stimulation = -0.05f0, hedonism = 0.42f0, achievement = 0.37f0, power = 1.15f0, security = -0.77f0, conformity = 0.04f0, tradition = -0.77f0, benevolence = -0.72f0, universalism = 0.15f0)"
102,104,"(15, 41)",15.0,3,2,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = 0.56f0, stimulation = -1.38f0, hedonism = -0.66f0, achievement = -2.07f0, power = -1.76f0, security = 1.49f0, conformity = 1.1f0, tradition = -0.22f0, benevolence = 2.07f0, universalism = 0.87f0)"
102,106,"(41, 6)",22.0,2,6,3,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = -0.29f0, stimulation = -0.65f0, hedonism = -1.12f0, achievement = -0.85f0, power = -0.95f0, security = -0.34f0, conformity = 1.0f0, tradition = 0.36f0, benevolence = 1.07f0, universalism = 1.77f0)"
102,107,"(2, 48)",16.0,2,1,4,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = 0.95f0, stimulation = -1.02f0, hedonism = -0.43f0, achievement = 1.18f0, power = 0.78f0, security = 0.71f0, conformity = -0.93f0, tradition = -1.61f0, benevolence = 0.73f0, universalism = -0.36f0)"
102,108,"(24, 28)",6.0,1,6,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = 1.48f0, stimulation = -1.43f0, hedonism = 0.74f0, achievement = 0.49f0, power = -0.72f0, security = 1.27f0, conformity = -0.76f0, tradition = -1.12f0, benevolence = 0.46f0, universalism = -0.4f0)"
102,109,"(25, 14)",21.0,0,5,2,male,Int64[],false,0.0,Int64[],Int64[],Int64[],false,"(self_direction = -0.92f0, stimulation = -1.63f0, hedonism = -0.8f0, achievement = -0.42f0, power = -2.27f0, security = 2.08f0, conformity = 1.04f0, tradition = 1.45f0, benevolence = 1.13f0, universalism = 0.34f0)"
103,80,"(37, 10)",211.0,72,6,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = 0.46f0, stimulation = -0.73f0, hedonism = 0.7f0, achievement = -1.29f0, power = -1.95f0, security = 0.85f0, conformity = 0.86f0, tradition = 0.15f0, benevolence = 0.81f0, universalism = 0.14f0)"
103,81,"(34, 8)",224.0,71,5,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = -1.91f0, stimulation = 0.18f0, hedonism = -0.45f0, achievement = -0.73f0, power = 0.35f0, security = 1.02f0, conformity = 0.4f0, tradition = 0.22f0, benevolence = 0.07f0, universalism = 0.84f0)"
103,87,"(13, 34)",7.0,56,1,3,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = -0.74f0, stimulation = -1.41f0, hedonism = 0.28f0, achievement = -2.09f0, power = -1.27f0, security = 1.27f0, conformity = 0.7f0, tradition = 1.13f0, benevolence = 0.87f0, universalism = 1.26f0)"
103,88,"(13, 39)",82.0,49,5,3,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = 0.99f0, stimulation = 0.45f0, hedonism = 1.27f0, achievement = -0.59f0, power = -0.13f0, security = 0.23f0, conformity = -0.65f0, tradition = -1.97f0, benevolence = 0.06f0, universalism = 0.33f0)"
103,89,"(33, 4)",8.0,43,1,3,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = 0.11f0, stimulation = -0.42f0, hedonism = -0.68f0, achievement = -1.95f0, power = -2.24f0, security = 1.43f0, conformity = 0.38f0, tradition = 1.32f0, benevolence = 1.08f0, universalism = 0.96f0)"
103,91,"(36, 8)",104.0,36,4,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = -0.31f0, stimulation = -1.42f0, hedonism = -0.19f0, achievement = -0.58f0, power = 0.92f0, security = 1.0f0, conformity = 0.92f0, tradition = -1.0f0, benevolence = 0.24f0, universalism = 0.44f0)"
103,100,"(15, 37)",14.0,11,6,4,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = -0.06f0, stimulation = -0.48f0, hedonism = -0.21f0, achievement = 0.38f0, power = 0.05f0, security = 0.15f0, conformity = -0.12f0, tradition = -0.35f0, benevolence = 1.11f0, universalism = -0.46f0)"
103,102,"(8, 31)",13.0,7,4,2,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = 0.17f0, stimulation = -0.05f0, hedonism = 0.42f0, achievement = 0.37f0, power = 1.15f0, security = -0.77f0, conformity = 0.04f0, tradition = -0.77f0, benevolence = -0.72f0, universalism = 0.15f0)"
103,104,"(15, 40)",18.0,4,2,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = 0.56f0, stimulation = -1.38f0, hedonism = -0.66f0, achievement = -2.07f0, power = -1.76f0, security = 1.49f0, conformity = 1.1f0, tradition = -0.22f0, benevolence = 2.07f0, universalism = 0.87f0)"
103,106,"(41, 6)",20.0,3,6,3,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = -0.29f0, stimulation = -0.65f0, hedonism = -1.12f0, achievement = -0.85f0, power = -0.95f0, security = -0.34f0, conformity = 1.0f0, tradition = 0.36f0, benevolence = 1.07f0, universalism = 1.77f0)"
103,107,"(3, 48)",13.0,3,1,4,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = 0.95f0, stimulation = -1.02f0, hedonism = -0.43f0, achievement = 1.18f0, power = 0.78f0, security = 0.71f0, conformity = -0.93f0, tradition = -1.61f0, benevolence = 0.73f0, universalism = -0.36f0)"
103,108,"(22, 31)",7.0,2,6,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = 1.48f0, stimulation = -1.43f0, hedonism = 0.74f0, achievement = 0.49f0, power = -0.72f0, security = 1.27f0, conformity = -0.76f0, tradition = -1.12f0, benevolence = 0.46f0, universalism = -0.4f0)"
103,109,"(28, 12)",22.0,1,5,2,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = -0.92f0, stimulation = -1.63f0, hedonism = -0.8f0, achievement = -0.42f0, power = -2.27f0, security = 2.08f0, conformity = 1.04f0, tradition = 1.45f0, benevolence = 1.13f0, universalism = 0.34f0)"
104,80,"(36, 10)",214.0,73,6,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = 0.46f0, stimulation = -0.73f0, hedonism = 0.7f0, achievement = -1.29f0, power = -1.95f0, security = 0.85f0, conformity = 0.86f0, tradition = 0.15f0, benevolence = 0.81f0, universalism = 0.14f0)"
104,81,"(35, 8)",227.0,72,5,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = -1.91f0, stimulation = 0.18f0, hedonism = -0.45f0, achievement = -0.73f0, power = 0.35f0, security = 1.02f0, conformity = 0.4f0, tradition = 0.22f0, benevolence = 0.07f0, universalism = 0.84f0)"
104,87,"(12, 34)",7.0,57,1,3,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = -0.74f0, stimulation = -1.41f0, hedonism = 0.28f0, achievement = -2.09f0, power = -1.27f0, security = 1.27f0, conformity = 0.7f0, tradition = 1.13f0, benevolence = 0.87f0, universalism = 1.26f0)"
104,88,"(15, 39)",100.0,50,5,3,male,Int64[],false,0.0,Int64[],Int64[],[104],false,"(self_direction = 0.99f0, stimulation = 0.45f0, hedonism = 1.27f0, achievement = -0.59f0, power = -0.13f0, security = 0.23f0, conformity = -0.65f0, tradition = -1.97f0, benevolence = 0.06f0, universalism = 0.33f0)"
104,89,"(33, 3)",8.0,44,1,3,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = 0.11f0, stimulation = -0.42f0, hedonism = -0.68f0, achievement = -1.95f0, power = -2.24f0, security = 1.43f0, conformity = 0.38f0, tradition = 1.32f0, benevolence = 1.08f0, universalism = 0.96f0)"
104,91,"(36, 7)",107.0,37,4,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = -0.31f0, stimulation = -1.42f0, hedonism = -0.19f0, achievement = -0.58f0, power = 0.92f0, security = 1.0f0, conformity = 0.92f0, tradition = -1.0f0, benevolence = 0.24f0, universalism = 0.44f0)"
104,100,"(16, 37)",14.0,12,6,4,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = -0.06f0, stimulation = -0.48f0, hedonism = -0.21f0, achievement = 0.38f0, power = 0.05f0, security = 0.15f0, conformity = -0.12f0, tradition = -0.35f0, benevolence = 1.11f0, universalism = -0.46f0)"
104,102,"(9, 31)",13.0,8,4,2,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = 0.17f0, stimulation = -0.05f0, hedonism = 0.42f0, achievement = 0.37f0, power = 1.15f0, security = -0.77f0, conformity = 0.04f0, tradition = -0.77f0, benevolence = -0.72f0, universalism = 0.15f0)"
104,106,"(38, 9)",21.0,4,6,3,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = -0.29f0, stimulation = -0.65f0, hedonism = -1.12f0, achievement = -0.85f0, power = -0.95f0, security = -0.34f0, conformity = 1.0f0, tradition = 0.36f0, benevolence = 1.07f0, universalism = 1.77f0)"
104,107,"(3, 48)",10.0,4,1,4,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = 0.95f0, stimulation = -1.02f0, hedonism = -0.43f0, achievement = 1.18f0, power = 0.78f0, security = 0.71f0, conformity = -0.93f0, tradition = -1.61f0, benevolence = 0.73f0, universalism = -0.36f0)"
104,108,"(19, 34)",9.0,3,6,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = 1.48f0, stimulation = -1.43f0, hedonism = 0.74f0, achievement = 0.49f0, power = -0.72f0, security = 1.27f0, conformity = -0.76f0, tradition = -1.12f0, benevolence = 0.46f0, universalism = -0.4f0)"
104,109,"(32, 11)",24.0,2,5,2,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = -0.92f0, stimulation = -1.63f0, hedonism = -0.8f0, achievement = -0.42f0, power = -2.27f0, security = 2.08f0, conformity = 1.04f0, tradition = 1.45f0, benevolence = 1.13f0, universalism = 0.34f0)"
105,80,"(38, 10)",235.0,74,6,1,female,Int64[],false,0.0,Int64[],Int64[],[106],false,"(self_direction = 0.46f0, stimulation = -0.73f0, hedonism = 0.7f0, achievement = -1.29f0, power = -1.95f0, security = 0.85f0, conformity = 0.86f0, tradition = 0.15f0, benevolence = 0.81f0, universalism = 0.14f0)"
105,81,"(35, 7)",230.0,73,5,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = -1.91f0, stimulation = 0.18f0, hedonism = -0.45f0, achievement = -0.73f0, power = 0.35f0, security = 1.02f0, conformity = 0.4f0, tradition = 0.22f0, benevolence = 0.07f0, universalism = 0.84f0)"
105,87,"(11, 34)",7.0,58,1,3,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = -0.74f0, stimulation = -1.41f0, hedonism = 0.28f0, achievement = -2.09f0, power = -1.27f0, security = 1.27f0, conformity = 0.7f0, tradition = 1.13f0, benevolence = 0.87f0, universalism = 1.26f0)"
105,88,"(14, 39)",101.0,51,5,3,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = 0.99f0, stimulation = 0.45f0, hedonism = 1.27f0, achievement = -0.59f0, power = -0.13f0, security = 0.23f0, conformity = -0.65f0, tradition = -1.97f0, benevolence = 0.06f0, universalism = 0.33f0)"
105,89,"(34, 3)",8.0,45,1,3,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = 0.11f0, stimulation = -0.42f0, hedonism = -0.68f0, achievement = -1.95f0, power = -2.24f0, security = 1.43f0, conformity = 0.38f0, tradition = 1.32f0, benevolence = 1.08f0, universalism = 0.96f0)"
105,91,"(37, 7)",109.0,38,4,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(self_direction = -0.31f0, stimulation = -1.42f0, hedonism = -0.19f0, achievement = -0.58f0, power = 0.92f0, security = 1.0f0, conformity = 0.92f0, tradition = -1.0f0, benevolence = 0.24f0, universalism = 0.44f0)"
105,100,"(19, 35)",21.0,13,6,4,male,Int64[],false,0.0,Int64[],Int64[],[108],false,"(self_direction = -0.06f0, stimulation = -0.48f0, hedonism = -0.21f0, achievement = 0.38f0, power = 0.05f0, security = 0.15f0, conformity = -0.12f0, tradition = -0.35f0, benevolence = 1.11f0, universalism = -0.46f0)"
