time,nagents,births,deaths_age,deaths_starvation,combat_kills,calculate_total_credit_outstanding,calculate_credit_default_rate,calculate_credit_network_metrics,calculate_factional_clustering,calculate_decision_entropy,calculate_gini_coefficient,calculate_wealth_percentiles,calculate_pareto_alpha,calculate_mean_lifespan,calculate_lifespan_inequality,calculate_cultural_initiation_by_tribe,calculate_cultural_entropy,calculate_cultural_diversity,calculate_spatial_segregation,calculate_clustering_coefficient,calculate_trait_summary_stats,calculate_trait_similarity_metrics,count_red_tribe,count_blue_tribe,calculate_tribe_proportions
116,5,12,7,23,27,0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 5, ""max_degree"" => 0)","Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)",0.0,0.5465376023827253,"Dict(:p25 => 24.0, :p75 => 238.0, :p50 => 235.0, :p90 => 592.1499999999997, :p99 => 804.64, :p95 => 710.1999999999999)",NaN,21.4,0.4635514018691589,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 0.0, ""blue_initiated_transmissions"" => 0, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 0)",0.0,"Dict{String, Real}(""unique_cultures"" => 1, ""max_possible"" => 2048, ""diversity_ratio"" => 0.00048828125)",0.0,0.0,"Dict(""mean_extraversion"" => 2.9679999999999995, ""std_agreeableness"" => 0.5317142089506354, ""std_extraversion"" => 0.7059178422451156, ""mean_openness"" => 2.904, ""std_conscientiousness"" => 0.981300157953722, ""mean_agreeableness"" => 3.258, ""std_neuroticism"" => 0.40822787753900397, ""std_openness"" => 0.5593120774665965, ""mean_conscientiousness"" => 3.6400000000000006, ""mean_neuroticism"" => 2.79)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",0,5,"Dict(""blue_proportion"" => 1.0, ""red_proportion"" => 0.0)"
117,5,12,7,23,27,0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 5, ""max_degree"" => 0)","Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)",0.0,0.5405007363770251,"Dict(:p25 => 27.0, :p75 => 241.0, :p50 => 238.0, :p90 => 595.1499999999999, :p99 => 807.64, :p95 => 713.1999999999999)",NaN,22.4,0.44285714285714284,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 0.0, ""blue_initiated_transmissions"" => 0, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 0)",0.0,"Dict{String, Real}(""unique_cultures"" => 1, ""max_possible"" => 2048, ""diversity_ratio"" => 0.00048828125)",0.0,0.0,"Dict(""mean_extraversion"" => 2.9679999999999995, ""std_agreeableness"" => 0.5317142089506354, ""std_extraversion"" => 0.7059178422451156, ""mean_openness"" => 2.904, ""std_conscientiousness"" => 0.981300157953722, ""mean_agreeableness"" => 3.258, ""std_neuroticism"" => 0.40822787753900397, ""std_openness"" => 0.5593120774665965, ""mean_conscientiousness"" => 3.6400000000000006, ""mean_neuroticism"" => 2.79)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",0,5,"Dict(""blue_proportion"" => 1.0, ""red_proportion"" => 0.0)"
118,5,12,7,23,27,0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 5, ""max_degree"" => 0)","Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)",0.0,0.5345957756737072,"Dict(:p25 => 30.0, :p75 => 244.0, :p50 => 241.0, :p90 => 598.1499999999999, :p99 => 810.64, :p95 => 716.1999999999999)",NaN,23.4,0.423931623931624,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 0.0, ""blue_initiated_transmissions"" => 0, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 0)",0.0,"Dict{String, Real}(""unique_cultures"" => 1, ""max_possible"" => 2048, ""diversity_ratio"" => 0.00048828125)",0.0,0.0,"Dict(""mean_extraversion"" => 2.9679999999999995, ""std_agreeableness"" => 0.5317142089506354, ""std_extraversion"" => 0.7059178422451156, ""mean_openness"" => 2.904, ""std_conscientiousness"" => 0.981300157953722, ""mean_agreeableness"" => 3.258, ""std_neuroticism"" => 0.40822787753900397, ""std_openness"" => 0.5593120774665965, ""mean_conscientiousness"" => 3.6400000000000006, ""mean_neuroticism"" => 2.79)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",0,5,"Dict(""blue_proportion"" => 1.0, ""red_proportion"" => 0.0)"
119,5,12,7,23,27,0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 5, ""max_degree"" => 0)","Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)",0.0,0.5288184438040346,"Dict(:p25 => 33.0, :p75 => 247.0, :p50 => 244.0, :p90 => 601.1499999999997, :p99 => 813.64, :p95 => 719.1999999999999)",NaN,24.4,0.4065573770491804,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 0.0, ""blue_initiated_transmissions"" => 0, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 0)",0.0,"Dict{String, Real}(""unique_cultures"" => 1, ""max_possible"" => 2048, ""diversity_ratio"" => 0.00048828125)",0.0,0.0,"Dict(""mean_extraversion"" => 2.9679999999999995, ""std_agreeableness"" => 0.5317142089506354, ""std_extraversion"" => 0.7059178422451156, ""mean_openness"" => 2.904, ""std_conscientiousness"" => 0.981300157953722, ""mean_agreeableness"" => 3.258, ""std_neuroticism"" => 0.40822787753900397, ""std_openness"" => 0.5593120774665965, ""mean_conscientiousness"" => 3.6400000000000006, ""mean_neuroticism"" => 2.79)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",0,5,"Dict(""blue_proportion"" => 1.0, ""red_proportion"" => 0.0)"
120,5,12,7,23,27,0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 5, ""max_degree"" => 0)","Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)",0.0,0.5231646471846045,"Dict(:p25 => 36.0, :p75 => 250.0, :p50 => 247.0, :p90 => 604.1499999999997, :p99 => 816.64, :p95 => 722.1999999999998)",NaN,25.4,0.3905511811023623,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 0.0, ""blue_initiated_transmissions"" => 0, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 0)",0.0,"Dict{String, Real}(""unique_cultures"" => 1, ""max_possible"" => 2048, ""diversity_ratio"" => 0.00048828125)",0.0,0.0,"Dict(""mean_extraversion"" => 2.9679999999999995, ""std_agreeableness"" => 0.5317142089506354, ""std_extraversion"" => 0.7059178422451156, ""mean_openness"" => 2.904, ""std_conscientiousness"" => 0.981300157953722, ""mean_agreeableness"" => 3.258, ""std_neuroticism"" => 0.40822787753900397, ""std_openness"" => 0.5593120774665965, ""mean_conscientiousness"" => 3.6400000000000006, ""mean_neuroticism"" => 2.79)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",0,5,"Dict(""blue_proportion"" => 1.0, ""red_proportion"" => 0.0)"
121,5,12,7,23,27,0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 5, ""max_degree"" => 0)","Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)",0.0,0.5176304654442878,"Dict(:p25 => 39.0, :p75 => 253.0, :p50 => 250.0, :p90 => 607.1499999999997, :p99 => 819.64, :p95 => 725.1999999999998)",NaN,26.4,0.37575757575757573,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 0.0, ""blue_initiated_transmissions"" => 0, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 0)",0.0,"Dict{String, Real}(""unique_cultures"" => 1, ""max_possible"" => 2048, ""diversity_ratio"" => 0.00048828125)",0.0,0.0,"Dict(""mean_extraversion"" => 2.9679999999999995, ""std_agreeableness"" => 0.5317142089506354, ""std_extraversion"" => 0.7059178422451156, ""mean_openness"" => 2.904, ""std_conscientiousness"" => 0.981300157953722, ""mean_agreeableness"" => 3.258, ""std_neuroticism"" => 0.40822787753900397, ""std_openness"" => 0.5593120774665965, ""mean_conscientiousness"" => 3.6400000000000006, ""mean_neuroticism"" => 2.79)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",0,5,"Dict(""blue_proportion"" => 1.0, ""red_proportion"" => 0.0)"
122,6,13,7,23,27,0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 6, ""max_degree"" => 0)","Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)",0.0,0.5788555478018143,"Dict(:p25 => 37.3125, :p75 => 246.25, :p50 => 143.0, :p90 => 546.625, :p99 => 816.2874999999996, :p95 => 696.4375)",NaN,22.833333333333332,0.4683698296836982,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 0.0, ""blue_initiated_transmissions"" => 0, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 0)",0.0,"Dict{String, Real}(""unique_cultures"" => 1, ""max_possible"" => 2048, ""diversity_ratio"" => 0.00048828125)",0.0,0.0,"Dict(""mean_extraversion"" => 3.268333333333334, ""std_agreeableness"" => 0.6631339733920036, ""std_extraversion"" => 0.9694620501425861, ""mean_openness"" => 3.158333333333333, ""std_conscientiousness"" => 0.8845959529638375, ""mean_agreeableness"" => 3.4466666666666668, ""std_neuroticism"" => 0.55076008085796, ""std_openness"" => 0.7989847724873526, ""mean_conscientiousness"" => 3.6850000000000005, ""mean_neuroticism"" => 2.9583333333333335)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",0,6,"Dict(""blue_proportion"" => 1.0, ""red_proportion"" => 0.0)"
123,6,13,7,23,27,0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 6, ""max_degree"" => 0)","Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)",0.0,0.5716747070985526,"Dict(:p25 => 40.3125, :p75 => 249.25, :p50 => 146.0, :p90 => 549.625, :p99 => 819.2874999999996, :p95 => 699.4375)",NaN,23.833333333333332,0.4487179487179487,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 0.0, ""blue_initiated_transmissions"" => 0, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 0)",0.0,"Dict{String, Real}(""unique_cultures"" => 1, ""max_possible"" => 2048, ""diversity_ratio"" => 0.00048828125)",0.0,0.0,"Dict(""mean_extraversion"" => 3.268333333333334, ""std_agreeableness"" => 0.6631339733920036, ""std_extraversion"" => 0.9694620501425861, ""mean_openness"" => 3.158333333333333, ""std_conscientiousness"" => 0.8845959529638375, ""mean_agreeableness"" => 3.4466666666666668, ""std_neuroticism"" => 0.55076008085796, ""std_openness"" => 0.7989847724873526, ""mean_conscientiousness"" => 3.6850000000000005, ""mean_neuroticism"" => 2.9583333333333335)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",0,6,"Dict(""blue_proportion"" => 1.0, ""red_proportion"" => 0.0)"
124,6,13,7,23,27,0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 6, ""max_degree"" => 0)","Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)",0.0,0.5647138964577656,"Dict(:p25 => 43.3125, :p75 => 251.5, :p50 => 149.0, :p90 => 552.125, :p99 => 822.2374999999995, :p95 => 702.1875)",NaN,24.833333333333332,0.4306487695749439,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 0.0, ""blue_initiated_transmissions"" => 0, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 0)",0.0,"Dict{String, Real}(""unique_cultures"" => 1, ""max_possible"" => 2048, ""diversity_ratio"" => 0.00048828125)",0.0,0.0,"Dict(""mean_extraversion"" => 3.268333333333334, ""std_agreeableness"" => 0.6631339733920036, ""std_extraversion"" => 0.9694620501425861, ""mean_openness"" => 3.158333333333333, ""std_conscientiousness"" => 0.8845959529638375, ""mean_agreeableness"" => 3.4466666666666668, ""std_neuroticism"" => 0.55076008085796, ""std_openness"" => 0.7989847724873526, ""mean_conscientiousness"" => 3.6850000000000005, ""mean_neuroticism"" => 2.9583333333333335)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",0,6,"Dict(""blue_proportion"" => 1.0, ""red_proportion"" => 0.0)"
125,6,13,7,23,27,0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 6, ""max_degree"" => 0)","Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)",0.0,0.5588896381209261,"Dict(:p25 => 46.0625, :p75 => 254.0, :p50 => 150.5, :p90 => 555.125, :p99 => 825.2374999999996, :p95 => 705.1875)",NaN,25.833333333333332,0.41397849462365577,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 0.0, ""blue_initiated_transmissions"" => 0, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 0)",0.0,"Dict{String, Real}(""unique_cultures"" => 1, ""max_possible"" => 2048, ""diversity_ratio"" => 0.00048828125)",0.0,0.0,"Dict(""mean_extraversion"" => 3.268333333333334, ""std_agreeableness"" => 0.6631339733920036, ""std_extraversion"" => 0.9694620501425861, ""mean_openness"" => 3.158333333333333, ""std_conscientiousness"" => 0.8845959529638375, ""mean_agreeableness"" => 3.4466666666666668, ""std_neuroticism"" => 0.55076008085796, ""std_openness"" => 0.7989847724873526, ""mean_conscientiousness"" => 3.6850000000000005, ""mean_neuroticism"" => 2.9583333333333335)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",0,6,"Dict(""blue_proportion"" => 1.0, ""red_proportion"" => 0.0)"
126,6,13,7,23,27,0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 6, ""max_degree"" => 0)","Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)",0.0,0.5521874306018209,"Dict(:p25 => 49.0625, :p75 => 257.0, :p50 => 153.5, :p90 => 558.125, :p99 => 828.2374999999996, :p95 => 708.1875)",NaN,26.833333333333332,0.39855072463768115,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 0.0, ""blue_initiated_transmissions"" => 0, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 0)",0.0,"Dict{String, Real}(""unique_cultures"" => 1, ""max_possible"" => 2048, ""diversity_ratio"" => 0.00048828125)",0.0,0.0,"Dict(""mean_extraversion"" => 3.268333333333334, ""std_agreeableness"" => 0.6631339733920036, ""std_extraversion"" => 0.9694620501425861, ""mean_openness"" => 3.158333333333333, ""std_conscientiousness"" => 0.8845959529638375, ""mean_agreeableness"" => 3.4466666666666668, ""std_neuroticism"" => 0.55076008085796, ""std_openness"" => 0.7989847724873526, ""mean_conscientiousness"" => 3.6850000000000005, ""mean_neuroticism"" => 2.9583333333333335)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",0,6,"Dict(""blue_proportion"" => 1.0, ""red_proportion"" => 0.0)"
127,6,13,7,23,27,0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 6, ""max_degree"" => 0)","Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)",0.0,0.547462096242584,"Dict(:p25 => 52.0625, :p75 => 260.0, :p50 => 156.5, :p90 => 561.125, :p99 => 831.2374999999996, :p95 => 711.1875)",NaN,27.833333333333332,0.38423153692614753,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 0.0, ""blue_initiated_transmissions"" => 0, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 0)",0.0,"Dict{String, Real}(""unique_cultures"" => 1, ""max_possible"" => 2048, ""diversity_ratio"" => 0.00048828125)",0.0,0.0,"Dict(""mean_extraversion"" => 3.268333333333334, ""std_agreeableness"" => 0.6631339733920036, ""std_extraversion"" => 0.9694620501425861, ""mean_openness"" => 3.158333333333333, ""std_conscientiousness"" => 0.8845959529638375, ""mean_agreeableness"" => 3.4466666666666668, ""std_neuroticism"" => 0.55076008085796, ""std_openness"" => 0.7989847724873526, ""mean_conscientiousness"" => 3.6850000000000005, ""mean_neuroticism"" => 2.9583333333333335)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",0,6,"Dict(""blue_proportion"" => 1.0, ""red_proportion"" => 0.0)"
128,6,13,7,23,27,0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 6, ""max_degree"" => 0)","Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)",0.0,0.5410423452768729,"Dict(:p25 => 55.0625, :p75 => 263.0, :p50 => 159.5, :p90 => 564.125, :p99 => 834.2374999999995, :p95 => 714.1875)",NaN,28.833333333333332,0.3709055876685934,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 0.0, ""blue_initiated_transmissions"" => 0, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 0)",0.0,"Dict{String, Real}(""unique_cultures"" => 1, ""max_possible"" => 2048, ""diversity_ratio"" => 0.00048828125)",0.0,0.0,"Dict(""mean_extraversion"" => 3.268333333333334, ""std_agreeableness"" => 0.6631339733920036, ""std_extraversion"" => 0.9694620501425861, ""mean_openness"" => 3.158333333333333, ""std_conscientiousness"" => 0.8845959529638375, ""mean_agreeableness"" => 3.4466666666666668, ""std_neuroticism"" => 0.55076008085796, ""std_openness"" => 0.7989847724873526, ""mean_conscientiousness"" => 3.6850000000000005, ""mean_neuroticism"" => 2.9583333333333335)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",0,6,"Dict(""blue_proportion"" => 1.0, ""red_proportion"" => 0.0)"
129,6,13,7,23,27,0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 6, ""max_degree"" => 0)","Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)",0.0,0.534771410173857,"Dict(:p25 => 58.0625, :p75 => 266.0, :p50 => 162.5, :p90 => 567.125, :p99 => 837.2374999999995, :p95 => 717.1875)",NaN,29.833333333333332,0.35847299813780253,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 0.0, ""blue_initiated_transmissions"" => 0, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 0)",0.0,"Dict{String, Real}(""unique_cultures"" => 1, ""max_possible"" => 2048, ""diversity_ratio"" => 0.00048828125)",0.0,0.0,"Dict(""mean_extraversion"" => 3.268333333333334, ""std_agreeableness"" => 0.6631339733920036, ""std_extraversion"" => 0.9694620501425861, ""mean_openness"" => 3.158333333333333, ""std_conscientiousness"" => 0.8845959529638375, ""mean_agreeableness"" => 3.4466666666666668, ""std_neuroticism"" => 0.55076008085796, ""std_openness"" => 0.7989847724873526, ""mean_conscientiousness"" => 3.6850000000000005, ""mean_neuroticism"" => 2.9583333333333335)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",0,6,"Dict(""blue_proportion"" => 1.0, ""red_proportion"" => 0.0)"
130,6,13,7,23,27,0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 6, ""max_degree"" => 0)","Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)",0.0,0.5288747346072187,"Dict(:p25 => 61.0625, :p75 => 268.75, :p50 => 165.0, :p90 => 570.125, :p99 => 840.2374999999996, :p95 => 720.1875)",NaN,30.833333333333332,0.34684684684684686,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 0.0, ""blue_initiated_transmissions"" => 0, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 0)",0.0,"Dict{String, Real}(""unique_cultures"" => 1, ""max_possible"" => 2048, ""diversity_ratio"" => 0.00048828125)",0.0,0.0,"Dict(""mean_extraversion"" => 3.268333333333334, ""std_agreeableness"" => 0.6631339733920036, ""std_extraversion"" => 0.9694620501425861, ""mean_openness"" => 3.158333333333333, ""std_conscientiousness"" => 0.8845959529638375, ""mean_agreeableness"" => 3.4466666666666668, ""std_neuroticism"" => 0.55076008085796, ""std_openness"" => 0.7989847724873526, ""mean_conscientiousness"" => 3.6850000000000005, ""mean_neuroticism"" => 2.9583333333333335)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",0,6,"Dict(""blue_proportion"" => 1.0, ""red_proportion"" => 0.0)"
131,6,13,7,23,27,0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 6, ""max_degree"" => 0)","Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)",0.0,0.5237644584647738,"Dict(:p25 => 64.0625, :p75 => 271.5, :p50 => 167.5, :p90 => 572.625, :p99 => 842.2874999999996, :p95 => 722.4375)",NaN,31.833333333333332,0.33595113438045376,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 0.0, ""blue_initiated_transmissions"" => 0, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 0)",0.0,"Dict{String, Real}(""unique_cultures"" => 1, ""max_possible"" => 2048, ""diversity_ratio"" => 0.00048828125)",0.0,0.0,"Dict(""mean_extraversion"" => 3.268333333333334, ""std_agreeableness"" => 0.6631339733920036, ""std_extraversion"" => 0.9694620501425861, ""mean_openness"" => 3.158333333333333, ""std_conscientiousness"" => 0.8845959529638375, ""mean_agreeableness"" => 3.4466666666666668, ""std_neuroticism"" => 0.55076008085796, ""std_openness"" => 0.7989847724873526, ""mean_conscientiousness"" => 3.6850000000000005, ""mean_neuroticism"" => 2.9583333333333335)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",0,6,"Dict(""blue_proportion"" => 1.0, ""red_proportion"" => 0.0)"
132,6,13,7,23,27,0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 6, ""max_degree"" => 0)","Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)",0.0,0.5187499999999998,"Dict(:p25 => 67.0625, :p75 => 274.25, :p50 => 170.0, :p90 => 575.125, :p99 => 844.3374999999995, :p95 => 724.6875)",NaN,32.833333333333336,0.32571912013536375,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 0.0, ""blue_initiated_transmissions"" => 0, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 0)",0.0,"Dict{String, Real}(""unique_cultures"" => 1, ""max_possible"" => 2048, ""diversity_ratio"" => 0.00048828125)",0.0,0.0,"Dict(""mean_extraversion"" => 3.268333333333334, ""std_agreeableness"" => 0.6631339733920036, ""std_extraversion"" => 0.9694620501425861, ""mean_openness"" => 3.158333333333333, ""std_conscientiousness"" => 0.8845959529638375, ""mean_agreeableness"" => 3.4466666666666668, ""std_neuroticism"" => 0.55076008085796, ""std_openness"" => 0.7989847724873526, ""mean_conscientiousness"" => 3.6850000000000005, ""mean_neuroticism"" => 2.9583333333333335)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",0,6,"Dict(""blue_proportion"" => 1.0, ""red_proportion"" => 0.0)"
133,6,13,7,23,27,0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 6, ""max_degree"" => 0)","Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)",0.0,0.5138286893704849,"Dict(:p25 => 70.0625, :p75 => 277.0, :p50 => 172.5, :p90 => 577.625, :p99 => 846.3874999999996, :p95 => 726.9375)",NaN,33.833333333333336,0.3160919540229885,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 0.0, ""blue_initiated_transmissions"" => 0, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 0)",0.0,"Dict{String, Real}(""unique_cultures"" => 1, ""max_possible"" => 2048, ""diversity_ratio"" => 0.00048828125)",0.0,0.0,"Dict(""mean_extraversion"" => 3.268333333333334, ""std_agreeableness"" => 0.6631339733920036, ""std_extraversion"" => 0.9694620501425861, ""mean_openness"" => 3.158333333333333, ""std_conscientiousness"" => 0.8845959529638375, ""mean_agreeableness"" => 3.4466666666666668, ""std_neuroticism"" => 0.55076008085796, ""std_openness"" => 0.7989847724873526, ""mean_conscientiousness"" => 3.6850000000000005, ""mean_neuroticism"" => 2.9583333333333335)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",0,6,"Dict(""blue_proportion"" => 1.0, ""red_proportion"" => 0.0)"
