time,nagents,#153,#154,#155,#156,#157,#158,#159,#160,#161,#162,#163,#164,#165,#166,#167,#168,#169,#170,#171,#172
63,129,117,6,32,0.34670283634227617,"Dict(:p25 => 16.75, :p75 => 38.75, :p50 => 25.25, :p90 => 54.35000000000001, :p99 => 92.51999999999998, :p95 => 65.0)",3.2916121090532653,21.147286821705425,0.4596319534429061,3.136891868480756,"Dict{String, Real}(""unique_cultures"" => 38, ""max_possible"" => 2048, ""diversity_ratio"" => 0.0185546875)",0.0,0.0,90,39,"Dict(""blue_proportion"" => 0.3023255813953488, ""red_proportion"" => 0.6976744186046512)","Dict(:p25 => 16.75, :p75 => 38.75, :p50 => 25.25, :p90 => 54.35000000000001, :p99 => 92.51999999999998, :p95 => 65.0)",3.2916121090532653,6,32,"Dict{String, Real}(""red_transmission_rate"" => 0.6666666666666666, ""blue_transmission_rate"" => 0.3333333333333333, ""blue_initiated_transmissions"" => 18, ""red_initiated_transmissions"" => 36, ""total_transmissions"" => 54)"
64,133,121,6,32,0.3419583561197206,"Dict(:p25 => 18.0, :p75 => 39.0, :p50 => 25.75, :p90 => 53.4, :p99 => 92.23999999999961, :p95 => 66.0)",3.4378000941123568,21.481203007518797,0.45575436666570157,3.1451290535594247,"Dict{String, Real}(""unique_cultures"" => 38, ""max_possible"" => 2048, ""diversity_ratio"" => 0.0185546875)",0.0,0.0,95,38,"Dict(""blue_proportion"" => 0.2857142857142857, ""red_proportion"" => 0.7142857142857143)","Dict(:p25 => 18.0, :p75 => 39.0, :p50 => 25.75, :p90 => 53.4, :p99 => 92.23999999999961, :p95 => 66.0)",3.4378000941123568,6,32,"Dict{String, Real}(""red_transmission_rate"" => 0.6326530612244898, ""blue_transmission_rate"" => 0.3673469387755102, ""blue_initiated_transmissions"" => 18, ""red_initiated_transmissions"" => 31, ""total_transmissions"" => 49)"
65,138,127,6,33,0.34380765774627653,"Dict(:p25 => 16.625, :p75 => 39.0, :p50 => 25.75, :p90 => 54.0, :p99 => 92.33999999999992, :p95 => 67.15000000000003)",3.6212151589756534,21.195652173913043,0.4584986993682645,3.1485392741008997,"Dict{String, Real}(""unique_cultures"" => 40, ""max_possible"" => 2048, ""diversity_ratio"" => 0.01953125)",0.0,0.0,96,42,"Dict(""blue_proportion"" => 0.30434782608695654, ""red_proportion"" => 0.6956521739130435)","Dict(:p25 => 16.625, :p75 => 39.0, :p50 => 25.75, :p90 => 54.0, :p99 => 92.33999999999992, :p95 => 67.15000000000003)",3.6212151589756534,6,33,"Dict{String, Real}(""red_transmission_rate"" => 0.6862745098039216, ""blue_transmission_rate"" => 0.3137254901960784, ""blue_initiated_transmissions"" => 16, ""red_initiated_transmissions"" => 35, ""total_transmissions"" => 51)"
66,145,134,6,33,0.3433756375281698,"Dict(:p25 => 16.0, :p75 => 35.75, :p50 => 23.25, :p90 => 53.599999999999994, :p99 => 92.08000000000004, :p95 => 66.95000000000006)",3.157291989759543,21.124137931034483,0.4649802424938363,3.1275515675202388,"Dict{String, Real}(""unique_cultures"" => 44, ""max_possible"" => 2048, ""diversity_ratio"" => 0.021484375)",0.0,0.0,103,42,"Dict(""blue_proportion"" => 0.2896551724137931, ""red_proportion"" => 0.7103448275862069)","Dict(:p25 => 16.0, :p75 => 35.75, :p50 => 23.25, :p90 => 53.599999999999994, :p99 => 92.08000000000004, :p95 => 66.95000000000006)",3.157291989759543,6,33,"Dict{String, Real}(""red_transmission_rate"" => 0.6666666666666666, ""blue_transmission_rate"" => 0.3333333333333333, ""blue_initiated_transmissions"" => 19, ""red_initiated_transmissions"" => 38, ""total_transmissions"" => 57)"
67,159,149,7,33,0.3473409354045325,"Dict(:p25 => 15.125, :p75 => 33.375, :p50 => 22.25, :p90 => 52.0, :p99 => 87.0799999999997, :p95 => 63.07500000000002)",2.421013191310966,19.754716981132077,0.4948189796543583,3.018454765799981,"Dict{String, Real}(""unique_cultures"" => 41, ""max_possible"" => 2048, ""diversity_ratio"" => 0.02001953125)",0.0,0.0,117,42,"Dict(""blue_proportion"" => 0.2641509433962264, ""red_proportion"" => 0.7358490566037735)","Dict(:p25 => 15.125, :p75 => 33.375, :p50 => 22.25, :p90 => 52.0, :p99 => 87.0799999999997, :p95 => 63.07500000000002)",2.421013191310966,7,33,"Dict{String, Real}(""red_transmission_rate"" => 0.6785714285714286, ""blue_transmission_rate"" => 0.32142857142857145, ""blue_initiated_transmissions"" => 18, ""red_initiated_transmissions"" => 38, ""total_transmissions"" => 56)"
68,167,158,8,33,0.34589820700168605,"Dict(:p25 => 15.25, :p75 => 31.75, :p50 => 22.5, :p90 => 52.400000000000006, :p99 => 84.84000000000009, :p95 => 60.75000000000004)",2.7505317980681636,19.353293413173652,0.49782489476492575,3.0371645605406643,"Dict{String, Real}(""unique_cultures"" => 44, ""max_possible"" => 2048, ""diversity_ratio"" => 0.021484375)",0.0,0.0,121,46,"Dict(""blue_proportion"" => 0.2754491017964072, ""red_proportion"" => 0.7245508982035929)","Dict(:p25 => 15.25, :p75 => 31.75, :p50 => 22.5, :p90 => 52.400000000000006, :p99 => 84.84000000000009, :p95 => 60.75000000000004)",2.7505317980681636,8,33,"Dict{String, Real}(""red_transmission_rate"" => 0.7142857142857143, ""blue_transmission_rate"" => 0.2857142857142857, ""blue_initiated_transmissions"" => 20, ""red_initiated_transmissions"" => 50, ""total_transmissions"" => 70)"
69,174,166,9,33,0.34220503372080713,"Dict(:p25 => 14.5, :p75 => 32.125, :p50 => 22.5, :p90 => 49.175, :p99 => 84.01999999999953, :p95 => 58.53750000000005)",2.6624009681829413,19.137931034482758,0.49569224396810596,2.9251504169952467,"Dict{String, Real}(""unique_cultures"" => 40, ""max_possible"" => 2048, ""diversity_ratio"" => 0.01953125)",0.0,0.0,128,46,"Dict(""blue_proportion"" => 0.26436781609195403, ""red_proportion"" => 0.735632183908046)","Dict(:p25 => 14.5, :p75 => 32.125, :p50 => 22.5, :p90 => 49.175, :p99 => 84.01999999999953, :p95 => 58.53750000000005)",2.6624009681829413,9,33,"Dict{String, Real}(""red_transmission_rate"" => 0.746268656716418, ""blue_transmission_rate"" => 0.2537313432835821, ""blue_initiated_transmissions"" => 17, ""red_initiated_transmissions"" => 50, ""total_transmissions"" => 67)"
70,188,180,9,33,0.34854604943754053,"Dict(:p25 => 13.75, :p75 => 29.03125, :p50 => 19.625, :p90 => 45.900000000000034, :p99 => 81.37999999999988, :p95 => 59.05000000000007)",2.521693994601148,18.638297872340427,0.5104652433692802,2.9297762149167945,"Dict{String, Real}(""unique_cultures"" => 46, ""max_possible"" => 2048, ""diversity_ratio"" => 0.0224609375)",0.0,0.0,140,48,"Dict(""blue_proportion"" => 0.2553191489361702, ""red_proportion"" => 0.7446808510638298)","Dict(:p25 => 13.75, :p75 => 29.03125, :p50 => 19.625, :p90 => 45.900000000000034, :p99 => 81.37999999999988, :p95 => 59.05000000000007)",2.521693994601148,9,33,"Dict{String, Real}(""red_transmission_rate"" => 0.7796610169491526, ""blue_transmission_rate"" => 0.22033898305084745, ""blue_initiated_transmissions"" => 13, ""red_initiated_transmissions"" => 46, ""total_transmissions"" => 59)"
71,198,191,9,34,0.3347715442883279,"Dict(:p25 => 14.0625, :p75 => 29.0, :p50 => 19.125, :p90 => 42.5, :p99 => 73.96000000000004, :p95 => 57.30000000000007)",2.5822185119577434,18.585858585858585,0.5134744180939834,2.8895905704122256,"Dict{String, Real}(""unique_cultures"" => 42, ""max_possible"" => 2048, ""diversity_ratio"" => 0.0205078125)",0.0,0.0,151,47,"Dict(""blue_proportion"" => 0.23737373737373738, ""red_proportion"" => 0.7626262626262627)","Dict(:p25 => 14.0625, :p75 => 29.0, :p50 => 19.125, :p90 => 42.5, :p99 => 73.96000000000004, :p95 => 57.30000000000007)",2.5822185119577434,9,34,"Dict{String, Real}(""red_transmission_rate"" => 0.7564102564102564, ""blue_transmission_rate"" => 0.24358974358974358, ""blue_initiated_transmissions"" => 19, ""red_initiated_transmissions"" => 59, ""total_transmissions"" => 78)"
72,204,197,9,34,0.33629165217128243,"Dict(:p25 => 14.1875, :p75 => 29.0, :p50 => 19.0, :p90 => 42.849999999999994, :p99 => 71.9325, :p95 => 58.0)",2.540213312810109,19.00980392156863,0.5023384805185613,3.011439418245283,"Dict{String, Real}(""unique_cultures"" => 46, ""max_possible"" => 2048, ""diversity_ratio"" => 0.0224609375)",0.0,0.0,146,58,"Dict(""blue_proportion"" => 0.28431372549019607, ""red_proportion"" => 0.7156862745098039)","Dict(:p25 => 14.1875, :p75 => 29.0, :p50 => 19.0, :p90 => 42.849999999999994, :p99 => 71.9325, :p95 => 58.0)",2.540213312810109,9,34,"Dict{String, Real}(""red_transmission_rate"" => 0.6966292134831461, ""blue_transmission_rate"" => 0.30337078651685395, ""blue_initiated_transmissions"" => 27, ""red_initiated_transmissions"" => 62, ""total_transmissions"" => 89)"
73,207,201,9,35,0.33508242101182817,"Dict(:p25 => 13.875, :p75 => 29.125, :p50 => 19.75, :p90 => 44.0, :p99 => 72.865, :p95 => 58.400000000000034)",2.6447344331746034,19.56038647342995,0.4887519194218648,3.0484967064084985,"Dict{String, Real}(""unique_cultures"" => 48, ""max_possible"" => 2048, ""diversity_ratio"" => 0.0234375)",0.0,0.0,157,50,"Dict(""blue_proportion"" => 0.24154589371980675, ""red_proportion"" => 0.7584541062801933)","Dict(:p25 => 13.875, :p75 => 29.125, :p50 => 19.75, :p90 => 44.0, :p99 => 72.865, :p95 => 58.400000000000034)",2.6447344331746034,9,35,"Dict{String, Real}(""red_transmission_rate"" => 0.7216494845360825, ""blue_transmission_rate"" => 0.27835051546391754, ""blue_initiated_transmissions"" => 27, ""red_initiated_transmissions"" => 70, ""total_transmissions"" => 97)"
74,216,211,10,35,0.32545020369183475,"Dict(:p25 => 13.75, :p75 => 28.0625, :p50 => 19.9375, :p90 => 41.0, :p99 => 74.36249999999998, :p95 => 55.50000000000017)",2.6469463432686307,19.36111111111111,0.4875414031918097,3.015646910949506,"Dict{String, Real}(""unique_cultures"" => 44, ""max_possible"" => 2048, ""diversity_ratio"" => 0.021484375)",0.0,0.0,163,53,"Dict(""blue_proportion"" => 0.24537037037037038, ""red_proportion"" => 0.7546296296296297)","Dict(:p25 => 13.75, :p75 => 28.0625, :p50 => 19.9375, :p90 => 41.0, :p99 => 74.36249999999998, :p95 => 55.50000000000017)",2.6469463432686307,10,35,"Dict{String, Real}(""red_transmission_rate"" => 0.7560975609756098, ""blue_transmission_rate"" => 0.24390243902439024, ""blue_initiated_transmissions"" => 20, ""red_initiated_transmissions"" => 62, ""total_transmissions"" => 82)"
75,220,215,10,35,0.3241789979373677,"Dict(:p25 => 13.75, :p75 => 27.8125, :p50 => 19.75, :p90 => 40.525, :p99 => 74.38250000000001, :p95 => 54.16250000000013)",2.8776631411829046,19.990909090909092,0.47334945636446313,2.812549535872931,"Dict{String, Real}(""unique_cultures"" => 37, ""max_possible"" => 2048, ""diversity_ratio"" => 0.01806640625)",0.0,0.0,173,47,"Dict(""blue_proportion"" => 0.21363636363636362, ""red_proportion"" => 0.7863636363636364)","Dict(:p25 => 13.75, :p75 => 27.8125, :p50 => 19.75, :p90 => 40.525, :p99 => 74.38250000000001, :p95 => 54.16250000000013)",2.8776631411829046,10,35,"Dict{String, Real}(""red_transmission_rate"" => 0.7848101265822784, ""blue_transmission_rate"" => 0.21518987341772153, ""blue_initiated_transmissions"" => 17, ""red_initiated_transmissions"" => 62, ""total_transmissions"" => 79)"
76,222,219,11,36,0.3145082023290233,"Dict(:p25 => 14.0625, :p75 => 28.25, :p50 => 20.125, :p90 => 39.7, :p99 => 71.5925, :p95 => 52.35000000000005)",2.852555934752199,20.306306306306308,0.4593455478548647,2.8262366435397404,"Dict{String, Real}(""unique_cultures"" => 41, ""max_possible"" => 2048, ""diversity_ratio"" => 0.02001953125)",0.0,0.0,173,49,"Dict(""blue_proportion"" => 0.22072072072072071, ""red_proportion"" => 0.7792792792792793)","Dict(:p25 => 14.0625, :p75 => 28.25, :p50 => 20.125, :p90 => 39.7, :p99 => 71.5925, :p95 => 52.35000000000005)",2.852555934752199,11,36,"Dict{String, Real}(""red_transmission_rate"" => 0.8125, ""blue_transmission_rate"" => 0.1875, ""blue_initiated_transmissions"" => 15, ""red_initiated_transmissions"" => 65, ""total_transmissions"" => 80)"
77,227,224,11,36,0.3156938687554416,"Dict(:p25 => 14.25, :p75 => 28.375, :p50 => 20.5, :p90 => 40.75, :p99 => 70.935, :p95 => 52.375000000000064)",2.8660610698163436,20.837004405286343,0.45016997140754955,2.8410400947569823,"Dict{String, Real}(""unique_cultures"" => 42, ""max_possible"" => 2048, ""diversity_ratio"" => 0.0205078125)",0.0,0.0,179,48,"Dict(""blue_proportion"" => 0.21145374449339208, ""red_proportion"" => 0.788546255506608)","Dict(:p25 => 14.25, :p75 => 28.375, :p50 => 20.5, :p90 => 40.75, :p99 => 70.935, :p95 => 52.375000000000064)",2.8660610698163436,11,36,"Dict{String, Real}(""red_transmission_rate"" => 0.782051282051282, ""blue_transmission_rate"" => 0.21794871794871795, ""blue_initiated_transmissions"" => 17, ""red_initiated_transmissions"" => 61, ""total_transmissions"" => 78)"
78,233,230,11,36,0.32194261691799997,"Dict(:p25 => 14.25, :p75 => 28.0, :p50 => 19.75, :p90 => 40.650000000000006, :p99 => 72.59999999999997, :p95 => 51.65000000000008)",2.871620056602749,21.27467811158798,0.44424453735602576,2.825752022074934,"Dict{String, Real}(""unique_cultures"" => 40, ""max_possible"" => 2048, ""diversity_ratio"" => 0.01953125)",0.0,0.0,196,37,"Dict(""blue_proportion"" => 0.15879828326180256, ""red_proportion"" => 0.8412017167381974)","Dict(:p25 => 14.25, :p75 => 28.0, :p50 => 19.75, :p90 => 40.650000000000006, :p99 => 72.59999999999997, :p95 => 51.65000000000008)",2.871620056602749,11,36,"Dict{String, Real}(""red_transmission_rate"" => 0.8904109589041096, ""blue_transmission_rate"" => 0.1095890410958904, ""blue_initiated_transmissions"" => 8, ""red_initiated_transmissions"" => 65, ""total_transmissions"" => 73)"
79,239,236,11,36,0.3237823187724238,"Dict(:p25 => 14.0, :p75 => 28.0, :p50 => 19.75, :p90 => 39.24999999999999, :p99 => 72.52499999999998, :p95 => 51.87500000000003)",2.8471115266832667,21.715481171548117,0.43875331543602525,2.7581027347087597,"Dict{String, Real}(""unique_cultures"" => 38, ""max_possible"" => 2048, ""diversity_ratio"" => 0.0185546875)",0.0,0.0,193,46,"Dict(""blue_proportion"" => 0.19246861924686193, ""red_proportion"" => 0.8075313807531381)","Dict(:p25 => 14.0, :p75 => 28.0, :p50 => 19.75, :p90 => 39.24999999999999, :p99 => 72.52499999999998, :p95 => 51.87500000000003)",2.8471115266832667,11,36,"Dict{String, Real}(""red_transmission_rate"" => 0.797979797979798, ""blue_transmission_rate"" => 0.20202020202020202, ""blue_initiated_transmissions"" => 20, ""red_initiated_transmissions"" => 79, ""total_transmissions"" => 99)"
80,243,241,12,36,0.32461101158123173,"Dict(:p25 => 14.0, :p75 => 28.875, :p50 => 20.0, :p90 => 40.650000000000006, :p99 => 71.17499999999994, :p95 => 51.47500000000001)",3.078111394945856,22.094650205761315,0.4307030069741933,2.6951544852086076,"Dict{String, Real}(""unique_cultures"" => 37, ""max_possible"" => 2048, ""diversity_ratio"" => 0.01806640625)",0.0,0.0,195,48,"Dict(""blue_proportion"" => 0.19753086419753085, ""red_proportion"" => 0.8024691358024691)","Dict(:p25 => 14.0, :p75 => 28.875, :p50 => 20.0, :p90 => 40.650000000000006, :p99 => 71.17499999999994, :p95 => 51.47500000000001)",3.078111394945856,12,36,"Dict{String, Real}(""red_transmission_rate"" => 0.7551020408163265, ""blue_transmission_rate"" => 0.24489795918367346, ""blue_initiated_transmissions"" => 24, ""red_initiated_transmissions"" => 74, ""total_transmissions"" => 98)"
81,250,250,13,37,0.32183964795535047,"Dict(:p25 => 14.0, :p75 => 28.0, :p50 => 19.0, :p90 => 41.137499999999996, :p99 => 71.42249999999996, :p95 => 52.13750000000001)",3.3794114426869775,22.116,0.4333752939048652,2.7280369937884092,"Dict{String, Real}(""unique_cultures"" => 37, ""max_possible"" => 2048, ""diversity_ratio"" => 0.01806640625)",0.0,0.0,204,46,"Dict(""blue_proportion"" => 0.184, ""red_proportion"" => 0.816)","Dict(:p25 => 14.0, :p75 => 28.0, :p50 => 19.0, :p90 => 41.137499999999996, :p99 => 71.42249999999996, :p95 => 52.13750000000001)",3.3794114426869775,13,37,"Dict{String, Real}(""red_transmission_rate"" => 0.797979797979798, ""blue_transmission_rate"" => 0.20202020202020202, ""blue_initiated_transmissions"" => 20, ""red_initiated_transmissions"" => 79, ""total_transmissions"" => 99)"
82,254,255,13,38,0.3199224597713515,"Dict(:p25 => 14.375, :p75 => 29.0, :p50 => 19.0, :p90 => 39.9625, :p99 => 71.29249999999999, :p95 => 52.837500000000006)",3.280787277726534,22.673228346456693,0.42686558389265405,2.682492380500765,"Dict{String, Real}(""unique_cultures"" => 34, ""max_possible"" => 2048, ""diversity_ratio"" => 0.0166015625)",0.0,0.0,214,40,"Dict(""blue_proportion"" => 0.15748031496062992, ""red_proportion"" => 0.84251968503937)","Dict(:p25 => 14.375, :p75 => 29.0, :p50 => 19.0, :p90 => 39.9625, :p99 => 71.29249999999999, :p95 => 52.837500000000006)",3.280787277726534,13,38,"Dict{String, Real}(""red_transmission_rate"" => 0.8152173913043478, ""blue_transmission_rate"" => 0.18478260869565216, ""blue_initiated_transmissions"" => 17, ""red_initiated_transmissions"" => 75, ""total_transmissions"" => 92)"
83,256,260,14,40,0.32071113959315123,"Dict(:p25 => 14.1875, :p75 => 30.0, :p50 => 19.625, :p90 => 40.625, :p99 => 72.78749999999998, :p95 => 49.81250000000012)",3.246586787933655,22.84765625,0.41911878633099686,2.602128990528192,"Dict{String, Real}(""unique_cultures"" => 33, ""max_possible"" => 2048, ""diversity_ratio"" => 0.01611328125)",0.0,0.0,216,40,"Dict(""blue_proportion"" => 0.15625, ""red_proportion"" => 0.84375)","Dict(:p25 => 14.1875, :p75 => 30.0, :p50 => 19.625, :p90 => 40.625, :p99 => 72.78749999999998, :p95 => 49.81250000000012)",3.246586787933655,14,40,"Dict{String, Real}(""red_transmission_rate"" => 0.8791208791208791, ""blue_transmission_rate"" => 0.12087912087912088, ""blue_initiated_transmissions"" => 11, ""red_initiated_transmissions"" => 80, ""total_transmissions"" => 91)"
84,262,268,15,41,0.3216684102001859,"Dict(:p25 => 13.8125, :p75 => 30.0, :p50 => 19.9375, :p90 => 40.0, :p99 => 73.29249999999999, :p95 => 49.68750000000002)",3.2571240413341944,22.900763358778626,0.4196450381679391,2.5079167351745237,"Dict{String, Real}(""unique_cultures"" => 30, ""max_possible"" => 2048, ""diversity_ratio"" => 0.0146484375)",0.0,0.0,225,37,"Dict(""blue_proportion"" => 0.14122137404580154, ""red_proportion"" => 0.8587786259541985)","Dict(:p25 => 13.8125, :p75 => 30.0, :p50 => 19.9375, :p90 => 40.0, :p99 => 73.29249999999999, :p95 => 49.68750000000002)",3.2571240413341944,15,41,"Dict{String, Real}(""red_transmission_rate"" => 0.9021739130434783, ""blue_transmission_rate"" => 0.09782608695652174, ""blue_initiated_transmissions"" => 9, ""red_initiated_transmissions"" => 83, ""total_transmissions"" => 92)"
85,271,278,15,42,0.32699415087655526,"Dict(:p25 => 13.5, :p75 => 30.125, :p50 => 19.0, :p90 => 40.875, :p99 => 73.52500000000002, :p95 => 49.625000000000014)",3.266371444895875,22.940959409594097,0.42459937547742865,2.439822950404521,"Dict{String, Real}(""unique_cultures"" => 28, ""max_possible"" => 2048, ""diversity_ratio"" => 0.013671875)",0.0,0.0,232,39,"Dict(""blue_proportion"" => 0.14391143911439114, ""red_proportion"" => 0.8560885608856088)","Dict(:p25 => 13.5, :p75 => 30.125, :p50 => 19.0, :p90 => 40.875, :p99 => 73.52500000000002, :p95 => 49.625000000000014)",3.266371444895875,15,42,"Dict{String, Real}(""red_transmission_rate"" => 0.8589743589743589, ""blue_transmission_rate"" => 0.14102564102564102, ""blue_initiated_transmissions"" => 11, ""red_initiated_transmissions"" => 67, ""total_transmissions"" => 78)"
86,275,284,15,44,0.32575844510919705,"Dict(:p25 => 13.75, :p75 => 31.0, :p50 => 19.0, :p90 => 41.0, :p99 => 74.45499999999998, :p95 => 50.22500000000001)",3.1690049960557665,23.26181818181818,0.4196774056020578,2.538218524275948,"Dict{String, Real}(""unique_cultures"" => 31, ""max_possible"" => 2048, ""diversity_ratio"" => 0.01513671875)",0.0,0.0,230,45,"Dict(""blue_proportion"" => 0.16363636363636364, ""red_proportion"" => 0.8363636363636363)","Dict(:p25 => 13.75, :p75 => 31.0, :p50 => 19.0, :p90 => 41.0, :p99 => 74.45499999999998, :p95 => 50.22500000000001)",3.1690049960557665,15,44,"Dict{String, Real}(""red_transmission_rate"" => 0.7528089887640449, ""blue_transmission_rate"" => 0.24719101123595505, ""blue_initiated_transmissions"" => 22, ""red_initiated_transmissions"" => 67, ""total_transmissions"" => 89)"
87,280,289,15,44,0.3290183873130772,"Dict(:p25 => 13.375, :p75 => 31.0625, :p50 => 19.5625, :p90 => 41.75, :p99 => 74.8025, :p95 => 51.03750000000001)",3.4509095833214976,23.82857142857143,0.41305134463857485,2.580358477879916,"Dict{String, Real}(""unique_cultures"" => 33, ""max_possible"" => 2048, ""diversity_ratio"" => 0.01611328125)",0.0,0.0,228,52,"Dict(""blue_proportion"" => 0.18571428571428572, ""red_proportion"" => 0.8142857142857143)","Dict(:p25 => 13.375, :p75 => 31.0625, :p50 => 19.5625, :p90 => 41.75, :p99 => 74.8025, :p95 => 51.03750000000001)",3.4509095833214976,15,44,"Dict{String, Real}(""red_transmission_rate"" => 0.75, ""blue_transmission_rate"" => 0.25, ""blue_initiated_transmissions"" => 27, ""red_initiated_transmissions"" => 81, ""total_transmissions"" => 108)"
88,288,298,16,44,0.3318572170588947,"Dict(:p25 => 13.34375, :p75 => 31.875, :p50 => 19.1875, :p90 => 41.0, :p99 => 77.18249999999998, :p95 => 49.47500000000005)",3.1910867425957847,23.833333333333332,0.4126471040533539,2.5642476598292068,"Dict{String, Real}(""unique_cultures"" => 34, ""max_possible"" => 2048, ""diversity_ratio"" => 0.0166015625)",0.0,0.0,235,53,"Dict(""blue_proportion"" => 0.1840277777777778, ""red_proportion"" => 0.8159722222222222)","Dict(:p25 => 13.34375, :p75 => 31.875, :p50 => 19.1875, :p90 => 41.0, :p99 => 77.18249999999998, :p95 => 49.47500000000005)",3.1910867425957847,16,44,"Dict{String, Real}(""red_transmission_rate"" => 0.7692307692307693, ""blue_transmission_rate"" => 0.23076923076923078, ""blue_initiated_transmissions"" => 21, ""red_initiated_transmissions"" => 70, ""total_transmissions"" => 91)"
89,305,318,17,46,0.3346721563632016,"Dict(:p25 => 12.75, :p75 => 30.875, :p50 => 18.125, :p90 => 41.70000000000002, :p99 => 76.97999999999999, :p95 => 46.60000000000002)",3.486306744972508,22.921311475409837,0.4339293377199256,2.480680537988648,"Dict{String, Real}(""unique_cultures"" => 29, ""max_possible"" => 2048, ""diversity_ratio"" => 0.01416015625)",0.0,0.0,262,43,"Dict(""blue_proportion"" => 0.14098360655737704, ""red_proportion"" => 0.8590163934426229)","Dict(:p25 => 12.75, :p75 => 30.875, :p50 => 18.125, :p90 => 41.70000000000002, :p99 => 76.97999999999999, :p95 => 46.60000000000002)",3.486306744972508,17,46,"Dict{String, Real}(""red_transmission_rate"" => 0.8207547169811321, ""blue_transmission_rate"" => 0.1792452830188679, ""blue_initiated_transmissions"" => 19, ""red_initiated_transmissions"" => 87, ""total_transmissions"" => 106)"
90,320,334,17,47,0.3353553834782146,"Dict(:p25 => 12.09375, :p75 => 28.03125, :p50 => 18.0, :p90 => 40.8875, :p99 => 77.715, :p95 => 45.0)",3.7781535743271704,22.7375,0.4455736324903792,2.5071717111436693,"Dict{String, Real}(""unique_cultures"" => 28, ""max_possible"" => 2048, ""diversity_ratio"" => 0.013671875)",0.0,0.0,278,42,"Dict(""blue_proportion"" => 0.13125, ""red_proportion"" => 0.86875)","Dict(:p25 => 12.09375, :p75 => 28.03125, :p50 => 18.0, :p90 => 40.8875, :p99 => 77.715, :p95 => 45.0)",3.7781535743271704,17,47,"Dict{String, Real}(""red_transmission_rate"" => 0.8598130841121495, ""blue_transmission_rate"" => 0.14018691588785046, ""blue_initiated_transmissions"" => 15, ""red_initiated_transmissions"" => 92, ""total_transmissions"" => 107)"
91,335,351,18,48,0.3337380040612099,"Dict(:p25 => 11.9375, :p75 => 27.25, :p50 => 17.125, :p90 => 37.70000000000002, :p99 => 78.65999999999997, :p95 => 45.22500000000001)",3.1043457274681217,22.402985074626866,0.4564797597621486,2.504239698854944,"Dict{String, Real}(""unique_cultures"" => 28, ""max_possible"" => 2048, ""diversity_ratio"" => 0.013671875)",0.0,0.0,282,53,"Dict(""blue_proportion"" => 0.1582089552238806, ""red_proportion"" => 0.8417910447761194)","Dict(:p25 => 11.9375, :p75 => 27.25, :p50 => 17.125, :p90 => 37.70000000000002, :p99 => 78.65999999999997, :p95 => 45.22500000000001)",3.1043457274681217,18,48,"Dict{String, Real}(""red_transmission_rate"" => 0.8181818181818182, ""blue_transmission_rate"" => 0.18181818181818182, ""blue_initiated_transmissions"" => 18, ""red_initiated_transmissions"" => 81, ""total_transmissions"" => 99)"
92,354,372,19,49,0.3294063088432089,"Dict(:p25 => 11.53125, :p75 => 26.0, :p50 => 16.75, :p90 => 36.0, :p99 => 79.0, :p95 => 44.91875)",3.0316526571930753,21.824858757062145,0.46879346428743807,2.5114897741790605,"Dict{String, Real}(""unique_cultures"" => 31, ""max_possible"" => 2048, ""diversity_ratio"" => 0.01513671875)",0.0,0.0,290,64,"Dict(""blue_proportion"" => 0.1807909604519774, ""red_proportion"" => 0.8192090395480226)","Dict(:p25 => 11.53125, :p75 => 26.0, :p50 => 16.75, :p90 => 36.0, :p99 => 79.0, :p95 => 44.91875)",3.0316526571930753,19,49,"Dict{String, Real}(""red_transmission_rate"" => 0.8099173553719008, ""blue_transmission_rate"" => 0.19008264462809918, ""blue_initiated_transmissions"" => 23, ""red_initiated_transmissions"" => 98, ""total_transmissions"" => 121)"
93,363,384,21,50,0.32578771940135054,"Dict(:p25 => 11.75, :p75 => 25.25, :p50 => 16.75, :p90 => 36.0, :p99 => 78.44999999999999, :p95 => 44.78750000000003)",2.9444298156579864,21.68870523415978,0.4625355899561181,2.5128252431035216,"Dict{String, Real}(""unique_cultures"" => 30, ""max_possible"" => 2048, ""diversity_ratio"" => 0.0146484375)",0.0,0.0,300,63,"Dict(""blue_proportion"" => 0.17355371900826447, ""red_proportion"" => 0.8264462809917356)","Dict(:p25 => 11.75, :p75 => 25.25, :p50 => 16.75, :p90 => 36.0, :p99 => 78.44999999999999, :p95 => 44.78750000000003)",2.9444298156579864,21,50,"Dict{String, Real}(""red_transmission_rate"" => 0.7933884297520661, ""blue_transmission_rate"" => 0.2066115702479339, ""blue_initiated_transmissions"" => 25, ""red_initiated_transmissions"" => 96, ""total_transmissions"" => 121)"
