time,nagents,#153,#154,#155,#156,#157,#158,#159,#160,#161,#162,#163,#164,#165,#166,#167,#168,#169,#170,#171,#172
64,201,190,5,34,0.3320057167368471,"Dict(:p25 => 15.0, :p75 => 30.75, :p50 => 21.0, :p90 => 46.0, :p99 => 86.0, :p95 => 62.00000000000003)",2.930636106178939,19.492537313432837,0.48390512978750944,2.9728013991296725,"Dict{String, Real}(""unique_cultures"" => 37, ""max_possible"" => 2048, ""diversity_ratio"" => 0.01806640625)",0.0,0.0,178,23,"Dict(""blue_proportion"" => 0.11442786069651742, ""red_proportion"" => 0.8855721393034826)","Dict(:p25 => 15.0, :p75 => 30.75, :p50 => 21.0, :p90 => 46.0, :p99 => 86.0, :p95 => 62.00000000000003)",2.930636106178939,5,34,"Dict{String, Real}(""red_transmission_rate"" => 0.8901098901098901, ""blue_transmission_rate"" => 0.10989010989010989, ""blue_initiated_transmissions"" => 10, ""red_initiated_transmissions"" => 81, ""total_transmissions"" => 91)"
65,216,205,5,34,0.3333849827893509,"Dict(:p25 => 14.375, :p75 => 29.8125, :p50 => 20.375, :p90 => 44.125, :p99 => 86.09999999999997, :p95 => 56.25000000000003)",3.0684313944680675,19.069444444444443,0.4977711688381754,2.9598525514031397,"Dict{String, Real}(""unique_cultures"" => 35, ""max_possible"" => 2048, ""diversity_ratio"" => 0.01708984375)",0.0,0.0,185,31,"Dict(""blue_proportion"" => 0.14351851851851852, ""red_proportion"" => 0.8564814814814815)","Dict(:p25 => 14.375, :p75 => 29.8125, :p50 => 20.375, :p90 => 44.125, :p99 => 86.09999999999997, :p95 => 56.25000000000003)",3.0684313944680675,5,34,"Dict{String, Real}(""red_transmission_rate"" => 0.8941176470588236, ""blue_transmission_rate"" => 0.10588235294117647, ""blue_initiated_transmissions"" => 9, ""red_initiated_transmissions"" => 76, ""total_transmissions"" => 85)"
66,229,220,5,36,0.3316561748010429,"Dict(:p25 => 13.625, :p75 => 29.5, :p50 => 19.25, :p90 => 42.05, :p99 => 81.72, :p95 => 56.0)",3.040220677309362,18.66812227074236,0.5096861513317501,2.920073663717293,"Dict{String, Real}(""unique_cultures"" => 34, ""max_possible"" => 2048, ""diversity_ratio"" => 0.0166015625)",0.0,0.0,201,28,"Dict(""blue_proportion"" => 0.1222707423580786, ""red_proportion"" => 0.8777292576419214)","Dict(:p25 => 13.625, :p75 => 29.5, :p50 => 19.25, :p90 => 42.05, :p99 => 81.72, :p95 => 56.0)",3.040220677309362,5,36,"Dict{String, Real}(""red_transmission_rate"" => 0.9381443298969072, ""blue_transmission_rate"" => 0.061855670103092786, ""blue_initiated_transmissions"" => 6, ""red_initiated_transmissions"" => 91, ""total_transmissions"" => 97)"
67,238,230,6,36,0.3345458128606633,"Dict(:p25 => 13.0, :p75 => 27.9375, :p50 => 18.875, :p90 => 41.30000000000001, :p99 => 80.66999999999996, :p95 => 53.650000000000034)",2.900224867040111,18.642857142857142,0.5042594454955749,2.9619164971809866,"Dict{String, Real}(""unique_cultures"" => 40, ""max_possible"" => 2048, ""diversity_ratio"" => 0.01953125)",0.0,0.0,205,33,"Dict(""blue_proportion"" => 0.13865546218487396, ""red_proportion"" => 0.8613445378151261)","Dict(:p25 => 13.0, :p75 => 27.9375, :p50 => 18.875, :p90 => 41.30000000000001, :p99 => 80.66999999999996, :p95 => 53.650000000000034)",2.900224867040111,6,36,"Dict{String, Real}(""red_transmission_rate"" => 0.8777777777777778, ""blue_transmission_rate"" => 0.12222222222222222, ""blue_initiated_transmissions"" => 11, ""red_initiated_transmissions"" => 79, ""total_transmissions"" => 90)"
68,243,238,7,38,0.3366739094357123,"Dict(:p25 => 12.875, :p75 => 28.125, :p50 => 19.0, :p90 => 40.95, :p99 => 81.21999999999986, :p95 => 54.250000000000085)",3.0464846983111133,18.588477366255145,0.4940148374089288,2.9327491820110723,"Dict{String, Real}(""unique_cultures"" => 37, ""max_possible"" => 2048, ""diversity_ratio"" => 0.01806640625)",0.0,0.0,210,33,"Dict(""blue_proportion"" => 0.13580246913580246, ""red_proportion"" => 0.8641975308641975)","Dict(:p25 => 12.875, :p75 => 28.125, :p50 => 19.0, :p90 => 40.95, :p99 => 81.21999999999986, :p95 => 54.250000000000085)",3.0464846983111133,7,38,"Dict{String, Real}(""red_transmission_rate"" => 0.8936170212765957, ""blue_transmission_rate"" => 0.10638297872340426, ""blue_initiated_transmissions"" => 10, ""red_initiated_transmissions"" => 84, ""total_transmissions"" => 94)"
69,252,248,8,38,0.3435495242790989,"Dict(:p25 => 12.0, :p75 => 28.5, :p50 => 18.875, :p90 => 41.400000000000006, :p99 => 80.91999999999985, :p95 => 52.0)",2.897862049535721,18.615079365079364,0.48822720305346623,2.8067004490269425,"Dict{String, Real}(""unique_cultures"" => 35, ""max_possible"" => 2048, ""diversity_ratio"" => 0.01708984375)",0.0,0.0,215,37,"Dict(""blue_proportion"" => 0.14682539682539683, ""red_proportion"" => 0.8531746031746031)","Dict(:p25 => 12.0, :p75 => 28.5, :p50 => 18.875, :p90 => 41.400000000000006, :p99 => 80.91999999999985, :p95 => 52.0)",2.897862049535721,8,38,"Dict{String, Real}(""red_transmission_rate"" => 0.8539325842696629, ""blue_transmission_rate"" => 0.14606741573033707, ""blue_initiated_transmissions"" => 13, ""red_initiated_transmissions"" => 76, ""total_transmissions"" => 89)"
70,259,256,8,39,0.34367197947575945,"Dict(:p25 => 12.375, :p75 => 27.625, :p50 => 19.0, :p90 => 40.099999999999994, :p99 => 81.36000000000013, :p95 => 52.05000000000001)",2.833764039933126,18.98841698841699,0.4809815334418832,2.738963974358585,"Dict{String, Real}(""unique_cultures"" => 34, ""max_possible"" => 2048, ""diversity_ratio"" => 0.0166015625)",0.0,0.0,223,36,"Dict(""blue_proportion"" => 0.138996138996139, ""red_proportion"" => 0.861003861003861)","Dict(:p25 => 12.375, :p75 => 27.625, :p50 => 19.0, :p90 => 40.099999999999994, :p99 => 81.36000000000013, :p95 => 52.05000000000001)",2.833764039933126,8,39,"Dict{String, Real}(""red_transmission_rate"" => 0.8777777777777778, ""blue_transmission_rate"" => 0.12222222222222222, ""blue_initiated_transmissions"" => 11, ""red_initiated_transmissions"" => 79, ""total_transmissions"" => 90)"
71,264,261,8,39,0.3464367157203625,"Dict(:p25 => 12.625, :p75 => 27.875, :p50 => 19.0, :p90 => 41.69999999999999, :p99 => 80.96000000000004, :p95 => 52.0)",2.7739944377989056,19.609848484848484,0.46720415474037247,2.7531713996141502,"Dict{String, Real}(""unique_cultures"" => 35, ""max_possible"" => 2048, ""diversity_ratio"" => 0.01708984375)",0.0,0.0,226,38,"Dict(""blue_proportion"" => 0.14393939393939395, ""red_proportion"" => 0.8560606060606061)","Dict(:p25 => 12.625, :p75 => 27.875, :p50 => 19.0, :p90 => 41.69999999999999, :p99 => 80.96000000000004, :p95 => 52.0)",2.7739944377989056,8,39,"Dict{String, Real}(""red_transmission_rate"" => 0.8888888888888888, ""blue_transmission_rate"" => 0.1111111111111111, ""blue_initiated_transmissions"" => 10, ""red_initiated_transmissions"" => 80, ""total_transmissions"" => 90)"
72,277,274,8,39,0.3570160658498691,"Dict(:p25 => 12.125, :p75 => 28.25, :p50 => 18.0, :p90 => 39.7, :p99 => 81.68000000000006, :p95 => 52.200000000000045)",2.8320924315153393,19.642599277978338,0.47060392513852234,2.773875002311008,"Dict{String, Real}(""unique_cultures"" => 35, ""max_possible"" => 2048, ""diversity_ratio"" => 0.01708984375)",0.0,0.0,244,33,"Dict(""blue_proportion"" => 0.11913357400722022, ""red_proportion"" => 0.8808664259927798)","Dict(:p25 => 12.125, :p75 => 28.25, :p50 => 18.0, :p90 => 39.7, :p99 => 81.68000000000006, :p95 => 52.200000000000045)",2.8320924315153393,8,39,"Dict{String, Real}(""red_transmission_rate"" => 0.9072164948453608, ""blue_transmission_rate"" => 0.09278350515463918, ""blue_initiated_transmissions"" => 9, ""red_initiated_transmissions"" => 88, ""total_transmissions"" => 97)"
73,282,279,8,39,0.35920536288635074,"Dict(:p25 => 12.125, :p75 => 28.75, :p50 => 17.8125, :p90 => 38.675000000000004, :p99 => 82.32999999999998, :p95 => 53.90000000000009)",2.8688285060709604,20.27659574468085,0.4575968882637633,2.757084884073888,"Dict{String, Real}(""unique_cultures"" => 33, ""max_possible"" => 2048, ""diversity_ratio"" => 0.01611328125)",0.0,0.0,247,35,"Dict(""blue_proportion"" => 0.12411347517730496, ""red_proportion"" => 0.875886524822695)","Dict(:p25 => 12.125, :p75 => 28.75, :p50 => 17.8125, :p90 => 38.675000000000004, :p99 => 82.32999999999998, :p95 => 53.90000000000009)",2.8688285060709604,8,39,"Dict{String, Real}(""red_transmission_rate"" => 0.8584905660377359, ""blue_transmission_rate"" => 0.14150943396226415, ""blue_initiated_transmissions"" => 15, ""red_initiated_transmissions"" => 91, ""total_transmissions"" => 106)"
74,289,287,8,40,0.357555762689147,"Dict(:p25 => 11.875, :p75 => 29.0, :p50 => 17.5, :p90 => 39.150000000000034, :p99 => 82.84000000000003, :p95 => 54.500000000000085)",2.846758884115583,20.598615916955016,0.4519253181060172,2.704238496601263,"Dict{String, Real}(""unique_cultures"" => 29, ""max_possible"" => 2048, ""diversity_ratio"" => 0.01416015625)",0.0,0.0,259,30,"Dict(""blue_proportion"" => 0.10380622837370242, ""red_proportion"" => 0.8961937716262975)","Dict(:p25 => 11.875, :p75 => 29.0, :p50 => 17.5, :p90 => 39.150000000000034, :p99 => 82.84000000000003, :p95 => 54.500000000000085)",2.846758884115583,8,40,"Dict{String, Real}(""red_transmission_rate"" => 0.9065420560747663, ""blue_transmission_rate"" => 0.09345794392523364, ""blue_initiated_transmissions"" => 10, ""red_initiated_transmissions"" => 97, ""total_transmissions"" => 107)"
75,297,297,8,42,0.36078901742232317,"Dict(:p25 => 11.5, :p75 => 29.0, :p50 => 17.75, :p90 => 39.85000000000001, :p99 => 84.23999999999978, :p95 => 52.05000000000001)",2.907791214983736,20.78787878787879,0.4515951001211771,2.6783028246683958,"Dict{String, Real}(""unique_cultures"" => 27, ""max_possible"" => 2048, ""diversity_ratio"" => 0.01318359375)",0.0,0.0,263,34,"Dict(""blue_proportion"" => 0.11447811447811448, ""red_proportion"" => 0.8855218855218855)","Dict(:p25 => 11.5, :p75 => 29.0, :p50 => 17.75, :p90 => 39.85000000000001, :p99 => 84.23999999999978, :p95 => 52.05000000000001)",2.907791214983736,8,42,"Dict{String, Real}(""red_transmission_rate"" => 0.91, ""blue_transmission_rate"" => 0.09, ""blue_initiated_transmissions"" => 9, ""red_initiated_transmissions"" => 91, ""total_transmissions"" => 100)"
