time,id,pos,sugar,age,vision,metabolism,sex,culture,children,has_reproduced,has_spread_culture,has_accepted_culture,total_inheritance_received,last_partner_id,last_credit_partner,chose_not_to_borrow,chose_not_to_lend,chose_not_to_spread_culture,traits
125,174,"(18, 39)",70.0,23,6,1,female,"Bool[1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 4.67, conscientiousness = 4.03, extraversion = 1.17, agreeableness = 2.14, neuroticism = 3.72)"
125,175,"(10, 36)",36.0,23,5,2,male,"Bool[0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1]",Int64[],false,true,false,0.0,Int64[],Int64[],false,false,false,"(openness = 4.1, conscientiousness = 2.25, extraversion = 2.7, agreeableness = 3.38, neuroticism = 3.31)"
125,176,"(33, 12)",38.0,23,4,2,female,"Bool[0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0]",Int64[],false,true,false,0.0,Int64[],Int64[],false,false,false,"(openness = 4.26, conscientiousness = 3.32, extraversion = 2.84, agreeableness = 3.54, neuroticism = 2.8)"
125,177,"(36, 10)",51.0,22,5,1,male,"Bool[0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1]",Int64[],false,false,true,0.0,Int64[],Int64[],false,false,false,"(openness = 4.55, conscientiousness = 2.6, extraversion = 3.2, agreeableness = 4.57, neuroticism = 3.25)"
125,178,"(17, 37)",69.0,21,5,1,female,"Bool[0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1]",Int64[],false,true,false,0.0,Int64[],Int64[],false,false,false,"(openness = 3.11, conscientiousness = 2.28, extraversion = 3.35, agreeableness = 3.3, neuroticism = 3.45)"
125,184,"(39, 38)",6.0,15,1,1,male,"Bool[1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 3.58, conscientiousness = 3.35, extraversion = 3.35, agreeableness = 3.94, neuroticism = 3.66)"
125,186,"(2, 15)",6.0,14,6,1,male,"Bool[1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 5.0, conscientiousness = 2.76, extraversion = 4.4, agreeableness = 4.04, neuroticism = 2.74)"
125,187,"(18, 41)",32.0,13,4,2,male,"Bool[1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 2.99, conscientiousness = 3.68, extraversion = 3.81, agreeableness = 4.02, neuroticism = 2.75)"
125,189,"(37, 13)",51.0,11,4,1,male,"Bool[0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 3.8, conscientiousness = 2.92, extraversion = 2.23, agreeableness = 3.13, neuroticism = 3.11)"
125,191,"(36, 4)",11.0,9,6,4,male,"Bool[0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 3.18, conscientiousness = 3.95, extraversion = 3.0, agreeableness = 3.15, neuroticism = 3.53)"
125,192,"(17, 22)",4.0,8,2,1,female,"Bool[1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 3.52, conscientiousness = 3.12, extraversion = 3.19, agreeableness = 2.74, neuroticism = 3.13)"
125,193,"(48, 37)",14.0,8,4,1,male,"Bool[1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 3.19, conscientiousness = 3.19, extraversion = 1.85, agreeableness = 4.35, neuroticism = 2.89)"
125,194,"(46, 10)",21.0,7,1,1,female,"Bool[1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 4.17, conscientiousness = 2.98, extraversion = 3.25, agreeableness = 4.36, neuroticism = 2.44)"
125,196,"(9, 38)",14.0,7,1,3,female,"Bool[1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0]",Int64[],false,true,false,0.0,Int64[],Int64[],false,false,false,"(openness = 2.57, conscientiousness = 3.12, extraversion = 3.13, agreeableness = 3.75, neuroticism = 3.34)"
125,197,"(16, 40)",30.0,7,6,1,female,"Bool[1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 4.3, conscientiousness = 4.2, extraversion = 3.84, agreeableness = 4.04, neuroticism = 3.99)"
125,198,"(21, 39)",30.0,6,5,1,female,"Bool[1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 3.62, conscientiousness = 2.88, extraversion = 4.14, agreeableness = 3.82, neuroticism = 2.39)"
125,199,"(42, 1)",1.0,6,1,4,female,"Bool[1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 3.34, conscientiousness = 3.8, extraversion = 3.58, agreeableness = 4.53, neuroticism = 1.19)"
125,201,"(13, 30)",24.0,0,2,4,male,"Bool[1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 3.95, conscientiousness = 2.97, extraversion = 3.76, agreeableness = 3.63, neuroticism = 3.2)"
125,202,"(36, 21)",7.0,0,2,3,male,"Bool[1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 4.06, conscientiousness = 2.89, extraversion = 2.99, agreeableness = 2.84, neuroticism = 3.75)"
126,107,"(12, 41)",185.0,82,5,1,female,"Bool[1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 4.19, conscientiousness = 3.89, extraversion = 1.38, agreeableness = 3.74, neuroticism = 3.44)"
126,109,"(39, 5)",164.0,76,3,1,male,"Bool[0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 3.12, conscientiousness = 3.91, extraversion = 3.01, agreeableness = 4.15, neuroticism = 1.97)"
126,115,"(16, 36)",153.0,66,5,1,male,"Bool[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 2.89, conscientiousness = 3.42, extraversion = 3.02, agreeableness = 4.42, neuroticism = 3.35)"
126,118,"(34, 13)",180.0,65,5,1,female,"Bool[0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0]",Int64[],false,true,false,0.0,Int64[],Int64[],false,false,false,"(openness = 4.54, conscientiousness = 3.7, extraversion = 3.42, agreeableness = 3.4, neuroticism = 2.6)"
126,124,"(32, 5)",28.0,59,6,3,female,"Bool[0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 3.74, conscientiousness = 3.89, extraversion = 2.16, agreeableness = 3.86, neuroticism = 3.41)"
126,125,"(38, 11)",143.0,59,5,1,female,"Bool[0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,true,"(openness = 5.0, conscientiousness = 2.8, extraversion = 3.8, agreeableness = 2.67, neuroticism = 2.07)"
126,127,"(8, 39)",63.0,58,4,1,female,"Bool[0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 4.43, conscientiousness = 2.65, extraversion = 1.37, agreeableness = 3.59, neuroticism = 3.35)"
126,129,"(13, 35)",134.0,57,4,1,female,"Bool[0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 4.45, conscientiousness = 2.98, extraversion = 3.07, agreeableness = 3.11, neuroticism = 4.44)"
126,130,"(33, 8)",138.0,55,5,1,female,"Bool[0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0]",Int64[],false,true,true,0.0,Int64[],Int64[],false,false,false,"(openness = 3.4, conscientiousness = 3.58, extraversion = 3.23, agreeableness = 4.07, neuroticism = 2.07)"
126,131,"(17, 38)",27.299999999999997,55,5,3,male,"Bool[0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 3.86, conscientiousness = 2.31, extraversion = 4.2, agreeableness = 4.07, neuroticism = 3.88)"
126,133,"(39, 8)",78.0,52,4,2,female,"Bool[0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0]",Int64[],false,true,true,0.0,Int64[],Int64[],false,false,false,"(openness = 3.89, conscientiousness = 3.83, extraversion = 4.91, agreeableness = 3.09, neuroticism = 3.94)"
126,134,"(30, 7)",112.0,52,3,1,male,"Bool[1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 3.52, conscientiousness = 3.94, extraversion = 1.46, agreeableness = 3.01, neuroticism = 3.34)"
126,136,"(11, 34)",25.0,52,6,3,male,"Bool[0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 4.05, conscientiousness = 3.76, extraversion = 2.22, agreeableness = 3.73, neuroticism = 3.23)"
126,139,"(14, 41)",24.0,50,6,3,male,"Bool[1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1]",Int64[],false,true,false,0.0,Int64[],Int64[],false,false,false,"(openness = 3.2, conscientiousness = 2.93, extraversion = 2.75, agreeableness = 3.41, neuroticism = 4.74)"
126,141,"(15, 38)",83.0,48,6,2,male,"Bool[0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1]",Int64[],false,true,false,0.0,Int64[],Int64[],false,false,false,"(openness = 3.66, conscientiousness = 3.26, extraversion = 2.14, agreeableness = 2.94, neuroticism = 2.92)"
126,142,"(13, 39)",76.0,47,6,2,female,"Bool[1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0]",Int64[],false,true,false,0.0,Int64[],Int64[],false,false,false,"(openness = 3.72, conscientiousness = 2.11, extraversion = 2.56, agreeableness = 3.16, neuroticism = 3.31)"
126,143,"(14, 33)",63.0,47,2,2,male,"Bool[0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 2.95, conscientiousness = 3.32, extraversion = 2.09, agreeableness = 4.35, neuroticism = 2.84)"
126,149,"(35, 12)",80.0,38,4,1,male,"Bool[0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0]",Int64[],false,true,false,0.0,Int64[],Int64[],false,false,false,"(openness = 3.88, conscientiousness = 3.46, extraversion = 3.57, agreeableness = 3.59, neuroticism = 4.32)"
126,150,"(32, 8)",53.0,38,5,2,male,"Bool[0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0]",Int64[],false,true,false,0.0,Int64[],Int64[],false,false,false,"(openness = 3.3, conscientiousness = 2.78, extraversion = 3.36, agreeableness = 4.28, neuroticism = 2.93)"
126,151,"(34, 10)",98.0,37,6,1,female,"Bool[0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,true,"(openness = 3.33, conscientiousness = 3.27, extraversion = 1.86, agreeableness = 3.63, neuroticism = 3.58)"
126,155,"(34, 12)",23.0,35,2,3,male,"Bool[0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0]",Int64[],false,true,true,0.0,Int64[],Int64[],false,false,false,"(openness = 3.69, conscientiousness = 3.53, extraversion = 4.48, agreeableness = 3.78, neuroticism = 2.22)"
126,156,"(14, 43)",65.0,34,5,2,female,"Bool[0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0]",Int64[],false,true,false,0.0,Int64[],Int64[],false,false,false,"(openness = 3.4, conscientiousness = 3.19, extraversion = 2.53, agreeableness = 2.72, neuroticism = 2.45)"
126,158,"(35, 7)",54.1,34,3,2,male,"Bool[0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 4.35, conscientiousness = 3.38, extraversion = 2.93, agreeableness = 4.54, neuroticism = 2.94)"
126,162,"(39, 7)",30.9,32,4,2,female,"Bool[0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0]",Int64[],false,true,false,0.0,Int64[],Int64[],false,false,false,"(openness = 3.86, conscientiousness = 2.81, extraversion = 4.88, agreeableness = 3.77, neuroticism = 3.19)"
126,163,"(38, 10)",78.0,31,5,1,male,"Bool[0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,true,"(openness = 3.08, conscientiousness = 4.09, extraversion = 4.1, agreeableness = 4.29, neuroticism = 2.26)"
126,164,"(34, 9)",60.0,29,5,2,male,"Bool[0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0]",Int64[],false,true,true,0.0,Int64[],Int64[],false,false,false,"(openness = 5.0, conscientiousness = 4.37, extraversion = 4.45, agreeableness = 3.79, neuroticism = 1.7)"
126,167,"(12, 36)",33.0,28,1,2,female,"Bool[0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 3.6, conscientiousness = 3.12, extraversion = 2.35, agreeableness = 3.36, neuroticism = 3.42)"
126,168,"(14, 39)",30.0,27,6,3,female,"Bool[0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1]",Int64[],false,false,true,0.0,Int64[],Int64[],false,false,false,"(openness = 3.38, conscientiousness = 3.52, extraversion = 2.14, agreeableness = 3.49, neuroticism = 3.23)"
126,169,"(8, 31)",8.0,26,3,2,male,"Bool[0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 3.21, conscientiousness = 2.81, extraversion = 1.0, agreeableness = 4.53, neuroticism = 3.37)"
126,171,"(39, 13)",36.0,26,3,2,male,"Bool[0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 3.36, conscientiousness = 2.89, extraversion = 2.12, agreeableness = 3.6, neuroticism = 3.1)"
126,172,"(11, 42)",10.0,25,4,3,male,"Bool[0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 3.64, conscientiousness = 3.28, extraversion = 1.75, agreeableness = 3.32, neuroticism = 2.85)"
126,174,"(18, 39)",70.0,24,6,1,female,"Bool[1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 4.67, conscientiousness = 4.03, extraversion = 1.17, agreeableness = 2.14, neuroticism = 3.72)"
126,175,"(10, 37)",37.0,24,5,2,male,"Bool[0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1]",Int64[],false,false,true,0.0,Int64[],Int64[],false,false,false,"(openness = 4.1, conscientiousness = 2.25, extraversion = 2.7, agreeableness = 3.38, neuroticism = 3.31)"
126,176,"(32, 12)",39.0,24,4,2,female,"Bool[0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 4.26, conscientiousness = 3.32, extraversion = 2.84, agreeableness = 3.54, neuroticism = 2.8)"
126,177,"(35, 9)",53.0,23,5,1,male,"Bool[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",Int64[],false,true,false,0.0,Int64[],Int64[],false,false,false,"(openness = 4.55, conscientiousness = 2.6, extraversion = 3.2, agreeableness = 4.57, neuroticism = 3.25)"
126,178,"(17, 37)",69.0,22,5,1,female,"Bool[0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1]",Int64[],false,true,false,0.0,Int64[],Int64[],false,false,false,"(openness = 3.11, conscientiousness = 2.28, extraversion = 3.35, agreeableness = 3.3, neuroticism = 3.45)"
126,184,"(39, 38)",5.0,16,1,1,male,"Bool[1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 3.58, conscientiousness = 3.35, extraversion = 3.35, agreeableness = 3.94, neuroticism = 3.66)"
126,186,"(2, 15)",5.0,15,6,1,male,"Bool[1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 5.0, conscientiousness = 2.76, extraversion = 4.4, agreeableness = 4.04, neuroticism = 2.74)"
126,187,"(17, 40)",34.0,14,4,2,male,"Bool[1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1]",Int64[],false,true,false,0.0,Int64[],Int64[],false,false,false,"(openness = 2.99, conscientiousness = 3.68, extraversion = 3.81, agreeableness = 4.02, neuroticism = 2.75)"
126,189,"(36, 11)",54.0,12,4,1,male,"Bool[0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0]",Int64[],false,true,false,0.0,Int64[],Int64[],false,false,false,"(openness = 3.8, conscientiousness = 2.92, extraversion = 2.23, agreeableness = 3.13, neuroticism = 3.11)"
126,191,"(37, 4)",10.0,10,6,4,male,"Bool[0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 3.18, conscientiousness = 3.95, extraversion = 3.0, agreeableness = 3.15, neuroticism = 3.53)"
126,192,"(17, 22)",3.0,9,2,1,female,"Bool[1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 3.52, conscientiousness = 3.12, extraversion = 3.19, agreeableness = 2.74, neuroticism = 3.13)"
126,193,"(48, 37)",13.0,9,4,1,male,"Bool[1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 3.19, conscientiousness = 3.19, extraversion = 1.85, agreeableness = 4.35, neuroticism = 2.89)"
126,194,"(46, 9)",22.0,8,1,1,female,"Bool[1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 4.17, conscientiousness = 2.98, extraversion = 3.25, agreeableness = 4.36, neuroticism = 2.44)"
126,196,"(9, 37)",14.0,8,1,3,female,"Bool[1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0]",Int64[],false,true,false,0.0,Int64[],Int64[],false,false,false,"(openness = 2.57, conscientiousness = 3.12, extraversion = 3.13, agreeableness = 3.75, neuroticism = 3.34)"
126,197,"(15, 43)",33.0,8,6,1,female,"Bool[1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1]",Int64[],false,true,true,0.0,Int64[],Int64[],false,false,false,"(openness = 4.3, conscientiousness = 4.2, extraversion = 3.84, agreeableness = 4.04, neuroticism = 3.99)"
126,198,"(20, 39)",32.0,7,5,1,female,"Bool[1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 3.62, conscientiousness = 2.88, extraversion = 4.14, agreeableness = 3.82, neuroticism = 2.39)"
126,201,"(13, 29)",22.0,1,2,4,male,"Bool[1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 3.95, conscientiousness = 2.97, extraversion = 3.76, agreeableness = 3.63, neuroticism = 3.2)"
126,202,"(37, 21)",6.0,1,2,3,male,"Bool[1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 4.06, conscientiousness = 2.89, extraversion = 2.99, agreeableness = 2.84, neuroticism = 3.75)"
126,203,"(13, 17)",16.0,0,2,3,female,"Bool[1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 3.5, conscientiousness = 3.22, extraversion = 2.18, agreeableness = 2.1, neuroticism = 3.44)"
127,107,"(12, 41)",185.0,83,5,1,female,"Bool[1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 4.19, conscientiousness = 3.89, extraversion = 1.38, agreeableness = 3.74, neuroticism = 3.44)"
127,109,"(39, 6)",166.0,77,3,1,male,"Bool[0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 3.12, conscientiousness = 3.91, extraversion = 3.01, agreeableness = 4.15, neuroticism = 1.97)"
127,115,"(14, 37)",156.0,67,5,1,male,"Bool[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0]",Int64[],false,true,false,0.0,Int64[],Int64[],false,false,false,"(openness = 2.89, conscientiousness = 3.42, extraversion = 3.02, agreeableness = 4.42, neuroticism = 3.35)"
127,118,"(32, 11)",183.0,66,5,1,female,"Bool[0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0]",Int64[],false,true,false,0.0,Int64[],Int64[],false,false,false,"(openness = 4.54, conscientiousness = 3.7, extraversion = 3.42, agreeableness = 3.4, neuroticism = 2.6)"
127,124,"(31, 5)",28.0,60,6,3,female,"Bool[0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 3.74, conscientiousness = 3.89, extraversion = 2.16, agreeableness = 3.86, neuroticism = 3.41)"
127,125,"(37, 11)",146.0,60,5,1,female,"Bool[0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0]",Int64[],false,true,false,0.0,Int64[],Int64[],false,false,false,"(openness = 5.0, conscientiousness = 2.8, extraversion = 3.8, agreeableness = 2.67, neuroticism = 2.07)"
127,127,"(8, 40)",65.0,59,4,1,female,"Bool[0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 4.43, conscientiousness = 2.65, extraversion = 1.37, agreeableness = 3.59, neuroticism = 3.35)"
127,129,"(13, 35)",134.0,58,4,1,female,"Bool[0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1]",Int64[],false,true,false,0.0,Int64[],Int64[],false,false,false,"(openness = 4.45, conscientiousness = 2.98, extraversion = 3.07, agreeableness = 3.11, neuroticism = 4.44)"
127,130,"(34, 8)",141.0,56,5,1,female,"Bool[0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0]",Int64[],false,true,true,0.0,Int64[],Int64[],false,false,false,"(openness = 3.4, conscientiousness = 3.58, extraversion = 3.23, agreeableness = 4.07, neuroticism = 2.07)"
127,131,"(14, 40)",28.299999999999997,56,5,3,male,"Bool[0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1]",Int64[],false,true,false,0.0,Int64[],Int64[],false,false,false,"(openness = 3.86, conscientiousness = 2.31, extraversion = 4.2, agreeableness = 4.07, neuroticism = 3.88)"
127,133,"(38, 9)",79.0,53,4,2,female,"Bool[0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0]",Int64[],false,true,true,0.0,Int64[],Int64[],false,false,false,"(openness = 3.89, conscientiousness = 3.83, extraversion = 4.91, agreeableness = 3.09, neuroticism = 3.94)"
127,134,"(29, 7)",114.0,53,3,1,male,"Bool[1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 3.52, conscientiousness = 3.94, extraversion = 1.46, agreeableness = 3.01, neuroticism = 3.34)"
127,136,"(11, 35)",25.0,53,6,3,male,"Bool[0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 4.05, conscientiousness = 3.76, extraversion = 2.22, agreeableness = 3.73, neuroticism = 3.23)"
127,139,"(13, 42)",24.0,51,6,3,male,"Bool[1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 3.2, conscientiousness = 2.93, extraversion = 2.75, agreeableness = 3.41, neuroticism = 4.74)"
127,141,"(15, 37)",85.0,49,6,2,male,"Bool[0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1]",Int64[],false,false,true,0.0,Int64[],Int64[],false,false,false,"(openness = 3.66, conscientiousness = 3.26, extraversion = 2.14, agreeableness = 2.94, neuroticism = 2.92)"
127,142,"(12, 39)",77.0,48,6,2,female,"Bool[1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 3.72, conscientiousness = 2.11, extraversion = 2.56, agreeableness = 3.16, neuroticism = 3.31)"
127,143,"(13, 33)",64.0,48,2,2,male,"Bool[0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 2.95, conscientiousness = 3.32, extraversion = 2.09, agreeableness = 4.35, neuroticism = 2.84)"
127,149,"(36, 13)",82.0,39,4,1,male,"Bool[0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0]",Int64[],false,true,false,0.0,Int64[],Int64[],false,false,false,"(openness = 3.88, conscientiousness = 3.46, extraversion = 3.57, agreeableness = 3.59, neuroticism = 4.32)"
127,150,"(31, 7)",54.0,39,5,2,male,"Bool[0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 3.3, conscientiousness = 2.78, extraversion = 3.36, agreeableness = 4.28, neuroticism = 2.93)"
127,151,"(34, 10)",98.0,38,6,1,female,"Bool[0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 3.33, conscientiousness = 3.27, extraversion = 1.86, agreeableness = 3.63, neuroticism = 3.58)"
127,155,"(35, 11)",23.0,36,2,3,male,"Bool[0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0]",Int64[],false,true,false,0.0,Int64[],Int64[],false,false,false,"(openness = 3.69, conscientiousness = 3.53, extraversion = 4.48, agreeableness = 3.78, neuroticism = 2.22)"
127,156,"(15, 42)",67.0,35,5,2,female,"Bool[0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 3.4, conscientiousness = 3.19, extraversion = 2.53, agreeableness = 2.72, neuroticism = 2.45)"
127,158,"(34, 7)",56.1,35,3,2,male,"Bool[0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1]",Int64[],false,true,false,0.0,Int64[],Int64[],false,false,false,"(openness = 4.35, conscientiousness = 3.38, extraversion = 2.93, agreeableness = 4.54, neuroticism = 2.94)"
127,162,"(38, 7)",31.9,33,4,2,female,"Bool[0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 3.86, conscientiousness = 2.81, extraversion = 4.88, agreeableness = 3.77, neuroticism = 3.19)"
