time,nagents,#215,#216,#217,#218,#219,#220,#221,#222,#223,#224,#225,#226,#227
112,50,3.8011194565385535,"Dict{String, Real}(""unique_cultures"" => 46, ""max_possible"" => 2048, ""diversity_ratio"" => 0.0224609375)",0.0,0.0,"Dict(:p25 => 19.25, :p75 => 61.75, :p50 => 30.5, :p90 => 125.40000000000002, :p99 => 214.33599999999996, :p95 => 151.99999999999994)",3.4528633339578048,39,98,"Dict{String, Real}(""red_transmission_rate"" => 0.8333333333333334, ""blue_transmission_rate"" => 0.16666666666666666, ""blue_initiated_transmissions"" => 3, ""red_initiated_transmissions"" => 15, ""total_transmissions"" => 18)",11.0,0.0,"Dict{String, Real}(""n_edges"" => 1, ""density"" => 0.0008163265306122449, ""avg_degree"" => 0.02, ""n_nodes"" => 50, ""max_degree"" => 1)",0.5026618400277278
113,50,3.707476831996069,"Dict{String, Real}(""unique_cultures"" => 43, ""max_possible"" => 2048, ""diversity_ratio"" => 0.02099609375)",0.0,0.0,"Dict(:p25 => 19.5, :p75 => 62.75, :p50 => 31.0, :p90 => 128.3, :p99 => 217.33599999999996, :p95 => 153.34999999999997)",3.5960157676015396,39,98,"Dict{String, Real}(""red_transmission_rate"" => 0.8695652173913043, ""blue_transmission_rate"" => 0.13043478260869565, ""blue_initiated_transmissions"" => 3, ""red_initiated_transmissions"" => 20, ""total_transmissions"" => 23)",11.0,0.0,"Dict{String, Real}(""n_edges"" => 1, ""density"" => 0.0008163265306122449, ""avg_degree"" => 0.02, ""n_nodes"" => 50, ""max_degree"" => 1)",0.5044738533671116
114,50,3.8011194565385535,"Dict{String, Real}(""unique_cultures"" => 46, ""max_possible"" => 2048, ""diversity_ratio"" => 0.0224609375)",0.0,0.0,"Dict(:p25 => 20.25, :p75 => 59.5, :p50 => 27.5, :p90 => 131.20000000000002, :p99 => 218.86599999999999, :p95 => 155.79999999999995)",2.3053327019402476,40,99,"Dict{String, Real}(""red_transmission_rate"" => 0.7058823529411765, ""blue_transmission_rate"" => 0.29411764705882354, ""blue_initiated_transmissions"" => 5, ""red_initiated_transmissions"" => 12, ""total_transmissions"" => 17)",11.0,0.0,"Dict{String, Real}(""n_edges"" => 1, ""density"" => 0.0008163265306122449, ""avg_degree"" => 0.02, ""n_nodes"" => 50, ""max_degree"" => 1)",0.502235280562277
115,50,3.8288453437609515,"Dict{String, Real}(""unique_cultures"" => 47, ""max_possible"" => 2048, ""diversity_ratio"" => 0.02294921875)",0.0,0.0,"Dict(:p25 => 21.25, :p75 => 61.5, :p50 => 28.5, :p90 => 131.40000000000003, :p99 => 219.84599999999998, :p95 => 157.79999999999995)",2.3572418892310942,40,100,"Dict{String, Real}(""red_transmission_rate"" => 0.7777777777777778, ""blue_transmission_rate"" => 0.2222222222222222, ""blue_initiated_transmissions"" => 4, ""red_initiated_transmissions"" => 14, ""total_transmissions"" => 18)",11.0,0.0,"Dict{String, Real}(""n_edges"" => 1, ""density"" => 0.0008163265306122449, ""avg_degree"" => 0.02, ""n_nodes"" => 50, ""max_degree"" => 1)",0.5011895686304111
116,50,3.8183803808856607,"Dict{String, Real}(""unique_cultures"" => 47, ""max_possible"" => 2048, ""diversity_ratio"" => 0.02294921875)",0.0,0.0,"Dict(:p25 => 22.25, :p75 => 63.5, :p50 => 30.5, :p90 => 133.40000000000003, :p99 => 220.82599999999996, :p95 => 160.79999999999995)",2.388906432430083,40,101,"Dict{String, Real}(""red_transmission_rate"" => 0.7368421052631579, ""blue_transmission_rate"" => 0.2631578947368421, ""blue_initiated_transmissions"" => 5, ""red_initiated_transmissions"" => 14, ""total_transmissions"" => 19)",11.0,0.0,"Dict{String, Real}(""n_edges"" => 1, ""density"" => 0.0008163265306122449, ""avg_degree"" => 0.02, ""n_nodes"" => 50, ""max_degree"" => 1)",0.4961395880163615
117,50,3.884297118205747,"Dict{String, Real}(""unique_cultures"" => 49, ""max_possible"" => 2048, ""diversity_ratio"" => 0.02392578125)",0.0,0.0,"Dict(:p25 => 21.25, :p75 => 62.5, :p50 => 30.5, :p90 => 124.10000000000001, :p99 => 200.08999999999986, :p95 => 151.84999999999997)",1.8408731126464994,41,102,"Dict{String, Real}(""red_transmission_rate"" => 0.6666666666666666, ""blue_transmission_rate"" => 0.3333333333333333, ""blue_initiated_transmissions"" => 8, ""red_initiated_transmissions"" => 16, ""total_transmissions"" => 24)",11.0,0.0,"Dict{String, Real}(""n_edges"" => 1, ""density"" => 0.0008163265306122449, ""avg_degree"" => 0.02, ""n_nodes"" => 50, ""max_degree"" => 1)",0.4822396460039591
118,50,3.884297118205747,"Dict{String, Real}(""unique_cultures"" => 49, ""max_possible"" => 2048, ""diversity_ratio"" => 0.02392578125)",0.0,0.0,"Dict(:p25 => 20.25, :p75 => 60.75, :p50 => 31.5, :p90 => 121.4, :p99 => 165.14, :p95 => 143.69999999999996)",1.9585853181941761,42,105,"Dict{String, Real}(""red_transmission_rate"" => 0.8333333333333334, ""blue_transmission_rate"" => 0.16666666666666666, ""blue_initiated_transmissions"" => 2, ""red_initiated_transmissions"" => 10, ""total_transmissions"" => 12)",11.0,0.0,"Dict{String, Real}(""n_edges"" => 1, ""density"" => 0.0008163265306122449, ""avg_degree"" => 0.02, ""n_nodes"" => 50, ""max_degree"" => 1)",0.44582080430265236
119,50,3.773393569316156,"Dict{String, Real}(""unique_cultures"" => 46, ""max_possible"" => 2048, ""diversity_ratio"" => 0.0224609375)",0.0,0.0,"Dict(:p25 => 20.75, :p75 => 63.0, :p50 => 32.5, :p90 => 123.4, :p99 => 167.63, :p95 => 145.69999999999996)",1.948307959133768,43,106,"Dict{String, Real}(""red_transmission_rate"" => 0.8235294117647058, ""blue_transmission_rate"" => 0.17647058823529413, ""blue_initiated_transmissions"" => 3, ""red_initiated_transmissions"" => 14, ""total_transmissions"" => 17)",11.0,0.0,"Dict{String, Real}(""n_edges"" => 1, ""density"" => 0.0008163265306122449, ""avg_degree"" => 0.02, ""n_nodes"" => 50, ""max_degree"" => 1)",0.43461170612180355
120,50,3.762928606440865,"Dict{String, Real}(""unique_cultures"" => 45, ""max_possible"" => 2048, ""diversity_ratio"" => 0.02197265625)",0.0,0.0,"Dict(:p25 => 21.0, :p75 => 65.75, :p50 => 34.0, :p90 => 125.4, :p99 => 170.13999999999996, :p95 => 146.59999999999997)",1.9435865629290836,43,106,"Dict{String, Real}(""red_transmission_rate"" => 0.8666666666666667, ""blue_transmission_rate"" => 0.13333333333333333, ""blue_initiated_transmissions"" => 2, ""red_initiated_transmissions"" => 13, ""total_transmissions"" => 15)",11.0,0.0,"Dict{String, Real}(""n_edges"" => 1, ""density"" => 0.0008163265306122449, ""avg_degree"" => 0.02, ""n_nodes"" => 50, ""max_degree"" => 1)",0.4365070007369196
121,50,3.7456676820937584,"Dict{String, Real}(""unique_cultures"" => 45, ""max_possible"" => 2048, ""diversity_ratio"" => 0.02197265625)",0.0,0.0,"Dict(:p25 => 18.25, :p75 => 68.5, :p50 => 34.5, :p90 => 127.4, :p99 => 171.60999999999996, :p95 => 148.59999999999997)",1.9338471601707443,44,106,"Dict{String, Real}(""red_transmission_rate"" => 0.8235294117647058, ""blue_transmission_rate"" => 0.17647058823529413, ""blue_initiated_transmissions"" => 3, ""red_initiated_transmissions"" => 14, ""total_transmissions"" => 17)",0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 50, ""max_degree"" => 0)",0.4501987370704683
122,50,3.7179417948713596,"Dict{String, Real}(""unique_cultures"" => 44, ""max_possible"" => 2048, ""diversity_ratio"" => 0.021484375)",0.0,0.0,"Dict(:p25 => 20.25, :p75 => 71.5, :p50 => 33.5, :p90 => 129.4, :p99 => 173.58999999999997, :p95 => 150.59999999999997)",1.9226414084381451,44,106,"Dict{String, Real}(""red_transmission_rate"" => 0.75, ""blue_transmission_rate"" => 0.25, ""blue_initiated_transmissions"" => 2, ""red_initiated_transmissions"" => 6, ""total_transmissions"" => 8)",10.1,0.0,"Dict{String, Real}(""n_edges"" => 1, ""density"" => 0.0008163265306122449, ""avg_degree"" => 0.02, ""n_nodes"" => 50, ""max_degree"" => 1)",0.4525957479176965
123,50,3.6956274397399396,"Dict{String, Real}(""unique_cultures"" => 44, ""max_possible"" => 2048, ""diversity_ratio"" => 0.021484375)",0.0,0.0,"Dict(:p25 => 21.25, :p75 => 73.5, :p50 => 34.5, :p90 => 131.5, :p99 => 175.06, :p95 => 152.59999999999997)",1.9553767034809653,44,106,"Dict{String, Real}(""red_transmission_rate"" => 0.7142857142857143, ""blue_transmission_rate"" => 0.2857142857142857, ""blue_initiated_transmissions"" => 4, ""red_initiated_transmissions"" => 10, ""total_transmissions"" => 14)",10.1,0.0,"Dict{String, Real}(""n_edges"" => 1, ""density"" => 0.0008163265306122449, ""avg_degree"" => 0.02, ""n_nodes"" => 50, ""max_degree"" => 1)",0.45744369327307366
124,50,3.6956274397399396,"Dict{String, Real}(""unique_cultures"" => 44, ""max_possible"" => 2048, ""diversity_ratio"" => 0.021484375)",0.0,0.0,"Dict(:p25 => 22.25, :p75 => 75.5, :p50 => 35.5, :p90 => 133.5, :p99 => 177.06, :p95 => 154.59999999999997)",2.0003058263531273,44,106,"Dict{String, Real}(""red_transmission_rate"" => 0.6923076923076923, ""blue_transmission_rate"" => 0.3076923076923077, ""blue_initiated_transmissions"" => 4, ""red_initiated_transmissions"" => 9, ""total_transmissions"" => 13)",10.1,0.0,"Dict{String, Real}(""n_edges"" => 1, ""density"" => 0.0008163265306122449, ""avg_degree"" => 0.02, ""n_nodes"" => 50, ""max_degree"" => 1)",0.460803437006573
125,50,3.7456676820937576,"Dict{String, Real}(""unique_cultures"" => 45, ""max_possible"" => 2048, ""diversity_ratio"" => 0.02197265625)",0.0,0.0,"Dict(:p25 => 23.25, :p75 => 75.75, :p50 => 37.0, :p90 => 135.5, :p99 => 180.06, :p95 => 157.04999999999995)",2.0263353293960304,44,108,"Dict{String, Real}(""red_transmission_rate"" => 0.6923076923076923, ""blue_transmission_rate"" => 0.3076923076923077, ""blue_initiated_transmissions"" => 4, ""red_initiated_transmissions"" => 9, ""total_transmissions"" => 13)",11.1,0.0,"Dict{String, Real}(""n_edges"" => 2, ""density"" => 0.0016326530612244899, ""avg_degree"" => 0.04, ""n_nodes"" => 50, ""max_degree"" => 1)",0.44982147311406484
126,50,3.7179417948713605,"Dict{String, Real}(""unique_cultures"" => 44, ""max_possible"" => 2048, ""diversity_ratio"" => 0.021484375)",0.0,0.0,"Dict(:p25 => 23.25, :p75 => 77.5, :p50 => 38.0, :p90 => 138.5, :p99 => 182.54999999999998, :p95 => 159.04999999999995)",2.055305804466344,44,109,"Dict{String, Real}(""red_transmission_rate"" => 0.6111111111111112, ""blue_transmission_rate"" => 0.3888888888888889, ""blue_initiated_transmissions"" => 7, ""red_initiated_transmissions"" => 11, ""total_transmissions"" => 18)",11.1,0.0,"Dict{String, Real}(""n_edges"" => 2, ""density"" => 0.0016326530612244899, ""avg_degree"" => 0.04, ""n_nodes"" => 50, ""max_degree"" => 1)",0.4448316680012532
127,50,3.762928606440865,"Dict{String, Real}(""unique_cultures"" => 45, ""max_possible"" => 2048, ""diversity_ratio"" => 0.02197265625)",0.0,0.0,"Dict(:p25 => 23.25, :p75 => 78.5, :p50 => 39.0, :p90 => 141.5, :p99 => 184.01999999999998, :p95 => 161.49999999999997)",2.1011949329899506,44,109,"Dict{String, Real}(""red_transmission_rate"" => 0.5555555555555556, ""blue_transmission_rate"" => 0.4444444444444444, ""blue_initiated_transmissions"" => 8, ""red_initiated_transmissions"" => 10, ""total_transmissions"" => 18)",11.1,0.0,"Dict{String, Real}(""n_edges"" => 2, ""density"" => 0.0016326530612244899, ""avg_degree"" => 0.04, ""n_nodes"" => 50, ""max_degree"" => 1)",0.4469281045751634
128,50,3.679750944773672,"Dict{String, Real}(""unique_cultures"" => 43, ""max_possible"" => 2048, ""diversity_ratio"" => 0.02099609375)",0.0,0.0,"Dict(:p25 => 23.25, :p75 => 77.25, :p50 => 38.5, :p90 => 137.60000000000002, :p99 => 184.01999999999998, :p95 => 159.44999999999993)",2.3420168064037177,45,109,"Dict{String, Real}(""red_transmission_rate"" => 0.8095238095238095, ""blue_transmission_rate"" => 0.19047619047619047, ""blue_initiated_transmissions"" => 4, ""red_initiated_transmissions"" => 17, ""total_transmissions"" => 21)",11.1,0.0,"Dict{String, Real}(""n_edges"" => 2, ""density"" => 0.0016326530612244899, ""avg_degree"" => 0.04, ""n_nodes"" => 50, ""max_degree"" => 1)",0.45531417610911795
129,50,3.5306565457863917,"Dict{String, Real}(""unique_cultures"" => 38, ""max_possible"" => 2048, ""diversity_ratio"" => 0.0185546875)",0.0,0.0,"Dict(:p25 => 23.0, :p75 => 78.5, :p50 => 40.5, :p90 => 139.6, :p99 => 187.01999999999998, :p95 => 161.44999999999993)",2.3886340329303284,45,110,"Dict{String, Real}(""red_transmission_rate"" => 0.8571428571428571, ""blue_transmission_rate"" => 0.14285714285714285, ""blue_initiated_transmissions"" => 2, ""red_initiated_transmissions"" => 12, ""total_transmissions"" => 14)",11.1,0.0,"Dict{String, Real}(""n_edges"" => 2, ""density"" => 0.0016326530612244899, ""avg_degree"" => 0.04, ""n_nodes"" => 50, ""max_degree"" => 1)",0.45082432291485586
130,50,3.5861083202311868,"Dict{String, Real}(""unique_cultures"" => 40, ""max_possible"" => 2048, ""diversity_ratio"" => 0.01953125)",0.0,0.0,"Dict(:p25 => 23.25, :p75 => 78.75, :p50 => 43.0, :p90 => 142.3, :p99 => 190.02, :p95 => 163.89999999999995)",2.418185882130722,45,110,"Dict{String, Real}(""red_transmission_rate"" => 0.8125, ""blue_transmission_rate"" => 0.1875, ""blue_initiated_transmissions"" => 3, ""red_initiated_transmissions"" => 13, ""total_transmissions"" => 16)",11.1,0.0,"Dict{String, Real}(""n_edges"" => 2, ""density"" => 0.0016326530612244899, ""avg_degree"" => 0.04, ""n_nodes"" => 50, ""max_degree"" => 1)",0.4542616380639195
131,50,3.4806163034325728,"Dict{String, Real}(""unique_cultures"" => 38, ""max_possible"" => 2048, ""diversity_ratio"" => 0.0185546875)",0.0,0.0,"Dict(:p25 => 23.5, :p75 => 81.5, :p50 => 44.5, :p90 => 142.5, :p99 => 193.01999999999998, :p95 => 166.34999999999997)",2.51851926493111,45,112,"Dict{String, Real}(""red_transmission_rate"" => 0.875, ""blue_transmission_rate"" => 0.125, ""blue_initiated_transmissions"" => 2, ""red_initiated_transmissions"" => 14, ""total_transmissions"" => 16)",11.1,0.0,"Dict{String, Real}(""n_edges"" => 2, ""density"" => 0.0016326530612244899, ""avg_degree"" => 0.04, ""n_nodes"" => 50, ""max_degree"" => 1)",0.4448791384656421
132,50,3.6138342074535856,"Dict{String, Real}(""unique_cultures"" => 40, ""max_possible"" => 2048, ""diversity_ratio"" => 0.01953125)",0.0,0.0,"Dict(:p25 => 23.0, :p75 => 83.0, :p50 => 46.504999999999995, :p90 => 144.60000000000002, :p99 => 196.01999999999998, :p95 => 168.34999999999997)",2.4301601318206405,45,113,"Dict{String, Real}(""red_transmission_rate"" => 0.7058823529411765, ""blue_transmission_rate"" => 0.29411764705882354, ""blue_initiated_transmissions"" => 5, ""red_initiated_transmissions"" => 12, ""total_transmissions"" => 17)",11.11,0.0,"Dict{String, Real}(""n_edges"" => 2, ""density"" => 0.0016326530612244899, ""avg_degree"" => 0.04, ""n_nodes"" => 50, ""max_degree"" => 1)",0.4392947543442114
133,50,3.679750944773671,"Dict{String, Real}(""unique_cultures"" => 42, ""max_possible"" => 2048, ""diversity_ratio"" => 0.0205078125)",0.0,0.0,"Dict(:p25 => 22.25, :p75 => 83.25, :p50 => 46.504999999999995, :p90 => 128.00000000000003, :p99 => 198.51, :p95 => 166.74999999999994)",2.6850780409338735,46,113,"Dict{String, Real}(""red_transmission_rate"" => 0.7333333333333333, ""blue_transmission_rate"" => 0.26666666666666666, ""blue_initiated_transmissions"" => 4, ""red_initiated_transmissions"" => 11, ""total_transmissions"" => 15)",11.11,0.0,"Dict{String, Real}(""n_edges"" => 2, ""density"" => 0.0016326530612244899, ""avg_degree"" => 0.04, ""n_nodes"" => 50, ""max_degree"" => 1)",0.4439515363645541
134,50,3.6310951318006923,"Dict{String, Real}(""unique_cultures"" => 41, ""max_possible"" => 2048, ""diversity_ratio"" => 0.02001953125)",0.0,0.0,"Dict(:p25 => 22.0, :p75 => 85.25, :p50 => 47.004999999999995, :p90 => 130.00000000000003, :p99 => 201.51, :p95 => 169.19999999999993)",2.7094508928975753,46,113,"Dict{String, Real}(""red_transmission_rate"" => 0.6470588235294118, ""blue_transmission_rate"" => 0.35294117647058826, ""blue_initiated_transmissions"" => 6, ""red_initiated_transmissions"" => 11, ""total_transmissions"" => 17)",13.11,0.0,"Dict{String, Real}(""n_edges"" => 3, ""density"" => 0.0024489795918367346, ""avg_degree"" => 0.06, ""n_nodes"" => 50, ""max_degree"" => 1)",0.44888532307794327
135,50,3.652025057551273,"Dict{String, Real}(""unique_cultures"" => 41, ""max_possible"" => 2048, ""diversity_ratio"" => 0.02001953125)",0.0,0.0,"Dict(:p25 => 20.924999999999997, :p75 => 87.25, :p50 => 48.004999999999995, :p90 => 132.00000000000003, :p99 => 204.51, :p95 => 171.64999999999992)",2.493916628307799,46,113,"Dict{String, Real}(""red_transmission_rate"" => 0.7692307692307693, ""blue_transmission_rate"" => 0.23076923076923078, ""blue_initiated_transmissions"" => 3, ""red_initiated_transmissions"" => 10, ""total_transmissions"" => 13)",21.11,0.0,"Dict{String, Real}(""n_edges"" => 3, ""density"" => 0.0024489795918367346, ""avg_degree"" => 0.08, ""n_nodes"" => 50, ""max_degree"" => 1)",0.44989251376983996
136,50,3.6692859818983807,"Dict{String, Real}(""unique_cultures"" => 42, ""max_possible"" => 2048, ""diversity_ratio"" => 0.0205078125)",0.0,0.0,"Dict(:p25 => 21.174999999999997, :p75 => 88.5, :p50 => 50.004999999999995, :p90 => 134.00000000000003, :p99 => 207.01999999999998, :p95 => 172.99999999999994)",2.6051163495927367,46,113,"Dict{String, Real}(""red_transmission_rate"" => 0.8888888888888888, ""blue_transmission_rate"" => 0.1111111111111111, ""blue_initiated_transmissions"" => 2, ""red_initiated_transmissions"" => 16, ""total_transmissions"" => 18)",25.11,0.0,"Dict{String, Real}(""n_edges"" => 4, ""density"" => 0.0032653061224489797, ""avg_degree"" => 0.1, ""n_nodes"" => 50, ""max_degree"" => 1)",0.452030064561719
137,50,3.596573283106478,"Dict{String, Real}(""unique_cultures"" => 40, ""max_possible"" => 2048, ""diversity_ratio"" => 0.01953125)",0.0,0.0,"Dict(:p25 => 22.75, :p75 => 89.5, :p50 => 51.5, :p90 => 136.00000000000003, :p99 => 210.02, :p95 => 174.99999999999994)",2.5217453278898017,46,114,"Dict{String, Real}(""red_transmission_rate"" => 0.8125, ""blue_transmission_rate"" => 0.1875, ""blue_initiated_transmissions"" => 3, ""red_initiated_transmissions"" => 13, ""total_transmissions"" => 16)",26.11,0.0,"Dict{String, Real}(""n_edges"" => 5, ""density"" => 0.004081632653061225, ""avg_degree"" => 0.14, ""n_nodes"" => 50, ""max_degree"" => 2)",0.447207379655574
138,50,3.66928598189838,"Dict{String, Real}(""unique_cultures"" => 42, ""max_possible"" => 2048, ""diversity_ratio"" => 0.0205078125)",0.0,0.0,"Dict(:p25 => 22.0, :p75 => 88.75, :p50 => 51.504999999999995, :p90 => 125.00000000000001, :p99 => 199.25999999999993, :p95 => 160.59999999999997)",3.223066395740775,47,115,"Dict{String, Real}(""red_transmission_rate"" => 1.0, ""blue_transmission_rate"" => 0.0, ""blue_initiated_transmissions"" => 0, ""red_initiated_transmissions"" => 11, ""total_transmissions"" => 11)",27.21,0.0,"Dict{String, Real}(""n_edges"" => 5, ""density"" => 0.004081632653061225, ""avg_degree"" => 0.16, ""n_nodes"" => 50, ""max_degree"" => 2)",0.43791368372612816
139,50,3.7456676820937584,"Dict{String, Real}(""unique_cultures"" => 44, ""max_possible"" => 2048, ""diversity_ratio"" => 0.021484375)",0.0,0.0,"Dict(:p25 => 22.0, :p75 => 90.0, :p50 => 52.504999999999995, :p90 => 127.7, :p99 => 201.76999999999995, :p95 => 163.59999999999997)",3.263765145736911,47,117,"Dict{String, Real}(""red_transmission_rate"" => 0.8571428571428571, ""blue_transmission_rate"" => 0.14285714285714285, ""blue_initiated_transmissions"" => 2, ""red_initiated_transmissions"" => 12, ""total_transmissions"" => 14)",28.21,0.0,"Dict{String, Real}(""n_edges"" => 6, ""density"" => 0.004897959183673469, ""avg_degree"" => 0.2, ""n_nodes"" => 50, ""max_degree"" => 3)",0.4296387258204215
140,50,3.652025057551274,"Dict{String, Real}(""unique_cultures"" => 42, ""max_possible"" => 2048, ""diversity_ratio"" => 0.0205078125)",0.0,0.0,"Dict(:p25 => 18.0, :p75 => 90.5, :p50 => 50.004999999999995, :p90 => 110.20000000000003, :p99 => 204.27999999999994, :p95 => 155.7999999999999)",3.5964941611731547,48,118,"Dict{String, Real}(""red_transmission_rate"" => 0.7857142857142857, ""blue_transmission_rate"" => 0.21428571428571427, ""blue_initiated_transmissions"" => 3, ""red_initiated_transmissions"" => 11, ""total_transmissions"" => 14)",29.21,0.0,"Dict{String, Real}(""n_edges"" => 6, ""density"" => 0.004897959183673469, ""avg_degree"" => 0.24, ""n_nodes"" => 50, ""max_degree"" => 4)",0.43292434699336235
141,50,3.652025057551274,"Dict{String, Real}(""unique_cultures"" => 42, ""max_possible"" => 2048, ""diversity_ratio"" => 0.0205078125)",0.0,0.0,"Dict(:p25 => 15.75, :p75 => 88.0, :p50 => 50.5, :p90 => 105.50000000000001, :p99 => 197.9499999999999, :p95 => 135.75)",3.9122045213535217,49,118,"Dict{String, Real}(""red_transmission_rate"" => 0.7857142857142857, ""blue_transmission_rate"" => 0.21428571428571427, ""blue_initiated_transmissions"" => 3, ""red_initiated_transmissions"" => 11, ""total_transmissions"" => 14)",29.21,0.0,"Dict{String, Real}(""n_edges"" => 6, ""density"" => 0.004897959183673469, ""avg_degree"" => 0.24, ""n_nodes"" => 50, ""max_degree"" => 4)",0.4383293897234848
142,50,3.6415600946759827,"Dict{String, Real}(""unique_cultures"" => 41, ""max_possible"" => 2048, ""diversity_ratio"" => 0.02001953125)",0.0,0.0,"Dict(:p25 => 13.5, :p75 => 90.75, :p50 => 51.5, :p90 => 107.5, :p99 => 200.45999999999992, :p95 => 138.2)",3.9577168444937367,49,118,"Dict{String, Real}(""red_transmission_rate"" => 0.8666666666666667, ""blue_transmission_rate"" => 0.13333333333333333, ""blue_initiated_transmissions"" => 2, ""red_initiated_transmissions"" => 13, ""total_transmissions"" => 15)",19.1,0.0,"Dict{String, Real}(""n_edges"" => 6, ""density"" => 0.004897959183673469, ""avg_degree"" => 0.22, ""n_nodes"" => 50, ""max_degree"" => 4)",0.4490679435691485
143,50,3.6415600946759827,"Dict{String, Real}(""unique_cultures"" => 41, ""max_possible"" => 2048, ""diversity_ratio"" => 0.02001953125)",0.0,0.0,"Dict(:p25 => 13.0, :p75 => 92.75, :p50 => 52.5, :p90 => 109.60000000000002, :p99 => 202.9499999999999, :p95 => 139.75)",4.025006353458396,49,118,"Dict{String, Real}(""red_transmission_rate"" => 0.8235294117647058, ""blue_transmission_rate"" => 0.17647058823529413, ""blue_initiated_transmissions"" => 3, ""red_initiated_transmissions"" => 14, ""total_transmissions"" => 17)",19.1,0.0,"Dict{String, Real}(""n_edges"" => 6, ""density"" => 0.004897959183673469, ""avg_degree"" => 0.22, ""n_nodes"" => 50, ""max_degree"" => 4)",0.45562854526337215
144,50,3.624299170328876,"Dict{String, Real}(""unique_cultures"" => 41, ""max_possible"" => 2048, ""diversity_ratio"" => 0.02001953125)",0.0,0.0,"Dict(:p25 => 13.25, :p75 => 93.0, :p50 => 51.0, :p90 => 112.60000000000001, :p99 => 205.4399999999999, :p95 => 141.75)",4.216348293729381,50,119,"Dict{String, Real}(""red_transmission_rate"" => 0.6666666666666666, ""blue_transmission_rate"" => 0.3333333333333333, ""blue_initiated_transmissions"" => 5, ""red_initiated_transmissions"" => 10, ""total_transmissions"" => 15)",17.1,0.0,"Dict{String, Real}(""n_edges"" => 5, ""density"" => 0.004081632653061225, ""avg_degree"" => 0.2, ""n_nodes"" => 50, ""max_degree"" => 4)",0.4676079087139773
145,50,3.6124497780727465,"Dict{String, Real}(""unique_cultures"" => 41, ""max_possible"" => 2048, ""diversity_ratio"" => 0.02001953125)",0.0,0.0,"Dict(:p25 => 12.25, :p75 => 95.0, :p50 => 52.0, :p90 => 119.1, :p99 => 208.4399999999999, :p95 => 143.75)",4.292923040225114,51,120,"Dict{String, Real}(""red_transmission_rate"" => 0.6153846153846154, ""blue_transmission_rate"" => 0.38461538461538464, ""blue_initiated_transmissions"" => 5, ""red_initiated_transmissions"" => 8, ""total_transmissions"" => 13)",8.1,0.0,"Dict{String, Real}(""n_edges"" => 4, ""density"" => 0.0032653061224489797, ""avg_degree"" => 0.16, ""n_nodes"" => 50, ""max_degree"" => 3)",0.4776755706521738
146,50,3.624299170328876,"Dict{String, Real}(""unique_cultures"" => 41, ""max_possible"" => 2048, ""diversity_ratio"" => 0.02001953125)",0.0,0.0,"Dict(:p25 => 12.0, :p75 => 92.1, :p50 => 46.0, :p90 => 114.80000000000001, :p99 => 168.39999999999992, :p95 => 133.99999999999994)",5.021905626104328,52,121,"Dict{String, Real}(""red_transmission_rate"" => 0.9333333333333333, ""blue_transmission_rate"" => 0.06666666666666667, ""blue_initiated_transmissions"" => 1, ""red_initiated_transmissions"" => 14, ""total_transmissions"" => 15)",4.1,0.0,"Dict{String, Real}(""n_edges"" => 3, ""density"" => 0.0024489795918367346, ""avg_degree"" => 0.14, ""n_nodes"" => 50, ""max_degree"" => 3)",0.4686494801003942
147,50,3.6415600946759827,"Dict{String, Real}(""unique_cultures"" => 41, ""max_possible"" => 2048, ""diversity_ratio"" => 0.02001953125)",0.0,0.0,"Dict(:p25 => 11.25, :p75 => 90.55000000000001, :p50 => 40.0, :p90 => 117.50000000000001, :p99 => 170.9099999999999, :p95 => 136.44999999999993)",5.102868727228221,53,121,"Dict{String, Real}(""red_transmission_rate"" => 0.6666666666666666, ""blue_transmission_rate"" => 0.3333333333333333, ""blue_initiated_transmissions"" => 6, ""red_initiated_transmissions"" => 12, ""total_transmissions"" => 18)",3.1,0.0,"Dict{String, Real}(""n_edges"" => 2, ""density"" => 0.0016326530612244899, ""avg_degree"" => 0.1, ""n_nodes"" => 50, ""max_degree"" => 2)",0.48554828550404694
148,50,3.4924656956887032,"Dict{String, Real}(""unique_cultures"" => 36, ""max_possible"" => 2048, ""diversity_ratio"" => 0.017578125)",0.0,0.0,"Dict(:p25 => 12.0, :p75 => 91.55000000000001, :p50 => 41.0, :p90 => 120.5, :p99 => 173.4199999999999, :p95 => 138.89999999999995)",5.0633216983900144,54,121,"Dict{String, Real}(""red_transmission_rate"" => 0.8235294117647058, ""blue_transmission_rate"" => 0.17647058823529413, ""blue_initiated_transmissions"" => 3, ""red_initiated_transmissions"" => 14, ""total_transmissions"" => 17)",2.0,0.0,"Dict{String, Real}(""n_edges"" => 1, ""density"" => 0.0008163265306122449, ""avg_degree"" => 0.08, ""n_nodes"" => 50, ""max_degree"" => 2)",0.4983052546720408
