time,nagents,births,deaths_age,deaths_starvation,combat_kills,calculate_total_credit_outstanding,calculate_credit_default_rate,calculate_credit_network_metrics,calculate_factional_clustering,calculate_decision_entropy,calculate_gini_coefficient,calculate_wealth_percentiles,calculate_pareto_alpha,calculate_mean_lifespan,calculate_lifespan_inequality,calculate_cultural_initiation_by_tribe,calculate_cultural_entropy,calculate_cultural_diversity,calculate_spatial_segregation,calculate_clustering_coefficient,calculate_trait_summary_stats,calculate_trait_similarity_metrics,count_red_tribe,count_blue_tribe,calculate_tribe_proportions
54,41,40,0,16,33,2.42,0.0,"Dict{String, Real}(""n_edges"" => 1, ""density"" => 0.0012195121951219512, ""avg_degree"" => 0.024390243902439025, ""n_nodes"" => 41, ""max_degree"" => 1)","Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)",0.0,0.45992214345788773,"Dict(:p25 => 22.0, :p75 => 55.0, :p50 => 31.5, :p90 => 99.5, :p99 => 235.8519999999999, :p95 => 176.0)",1.639655050068527,22.170731707317074,0.402264616705573,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 1.0, ""blue_initiated_transmissions"" => 6, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 6)",3.1874663325633676,"Dict{String, Real}(""unique_cultures"" => 28, ""max_possible"" => 2048, ""diversity_ratio"" => 0.013671875)",0.0,0.0,"Dict(""mean_extraversion"" => 0.0, ""std_agreeableness"" => 0.0, ""std_extraversion"" => 0.0, ""mean_openness"" => 0.0, ""std_conscientiousness"" => 0.0, ""mean_agreeableness"" => 0.0, ""std_neuroticism"" => 0.0, ""std_openness"" => 0.0, ""mean_conscientiousness"" => 0.0, ""mean_neuroticism"" => 0.0)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",0,41,"Dict(""blue_proportion"" => 1.0, ""red_proportion"" => 0.0)"
55,42,42,0,17,33,2.42,0.0,"Dict{String, Real}(""n_edges"" => 1, ""density"" => 0.0011614401858304297, ""avg_degree"" => 0.023809523809523808, ""n_nodes"" => 42, ""max_degree"" => 1)","Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)",0.0,0.45458883817759643,"Dict(:p25 => 24.0, :p75 => 49.1125, :p50 => 31.5, :p90 => 98.65000000000016, :p99 => 238.27779999999993, :p95 => 175.47900000000016)",1.654704080177625,22.357142857142858,0.41358588163699994,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 1.0, ""blue_initiated_transmissions"" => 4, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 4)",3.1910832025476883,"Dict{String, Real}(""unique_cultures"" => 28, ""max_possible"" => 2048, ""diversity_ratio"" => 0.013671875)",0.0,0.0,"Dict(""mean_extraversion"" => 0.0, ""std_agreeableness"" => 0.0, ""std_extraversion"" => 0.0, ""mean_openness"" => 0.0, ""std_conscientiousness"" => 0.0, ""mean_agreeableness"" => 0.0, ""std_neuroticism"" => 0.0, ""std_openness"" => 0.0, ""mean_conscientiousness"" => 0.0, ""mean_neuroticism"" => 0.0)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",0,42,"Dict(""blue_proportion"" => 1.0, ""red_proportion"" => 0.0)"
56,42,42,0,17,33,2.42,0.0,"Dict{String, Real}(""n_edges"" => 1, ""density"" => 0.0011614401858304297, ""avg_degree"" => 0.023809523809523808, ""n_nodes"" => 42, ""max_degree"" => 1)","Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)",0.0,0.449856175125972,"Dict(:p25 => 24.5, :p75 => 50.6125, :p50 => 33.5, :p90 => 100.65000000000016, :p99 => 240.86779999999993, :p95 => 178.42900000000014)",1.6419330218309516,23.357142857142858,0.3958788408329694,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 1.0, ""blue_initiated_transmissions"" => 6, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 6)",3.1705344830868465,"Dict{String, Real}(""unique_cultures"" => 28, ""max_possible"" => 2048, ""diversity_ratio"" => 0.013671875)",0.0,0.0,"Dict(""mean_extraversion"" => 0.0, ""std_agreeableness"" => 0.0, ""std_extraversion"" => 0.0, ""mean_openness"" => 0.0, ""std_conscientiousness"" => 0.0, ""mean_agreeableness"" => 0.0, ""std_neuroticism"" => 0.0, ""std_openness"" => 0.0, ""mean_conscientiousness"" => 0.0, ""mean_neuroticism"" => 0.0)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",0,42,"Dict(""blue_proportion"" => 1.0, ""red_proportion"" => 0.0)"
57,42,42,0,17,33,2.42,0.0,"Dict{String, Real}(""n_edges"" => 1, ""density"" => 0.0011614401858304297, ""avg_degree"" => 0.023809523809523808, ""n_nodes"" => 42, ""max_degree"" => 1)","Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)",0.0,0.4450366092382898,"Dict(:p25 => 24.75, :p75 => 52.8625, :p50 => 35.5, :p90 => 102.65000000000016, :p99 => 243.45779999999993, :p95 => 180.42900000000017)",1.6720525737311225,24.357142857142858,0.3796257505934926,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 1.0, ""blue_initiated_transmissions"" => 2, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 2)",3.1846409024393827,"Dict{String, Real}(""unique_cultures"" => 29, ""max_possible"" => 2048, ""diversity_ratio"" => 0.01416015625)",0.0,0.0,"Dict(""mean_extraversion"" => 0.0, ""std_agreeableness"" => 0.0, ""std_extraversion"" => 0.0, ""mean_openness"" => 0.0, ""std_conscientiousness"" => 0.0, ""mean_agreeableness"" => 0.0, ""std_neuroticism"" => 0.0, ""std_openness"" => 0.0, ""mean_conscientiousness"" => 0.0, ""mean_neuroticism"" => 0.0)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",0,42,"Dict(""blue_proportion"" => 1.0, ""red_proportion"" => 0.0)"
58,44,44,0,17,33,2.42,0.0,"Dict{String, Real}(""n_edges"" => 1, ""density"" => 0.0010570824524312897, ""avg_degree"" => 0.022727272727272728, ""n_nodes"" => 44, ""max_degree"" => 1)","Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)",0.0,0.4546170713552877,"Dict(:p25 => 22.375, :p75 => 54.3625, :p50 => 34.0, :p90 => 98.95000000000009, :p99 => 245.63940000000002, :p95 => 177.28700000000006)",1.6836208666711017,24.204545454545453,0.39353393085787447,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 1.0, ""blue_initiated_transmissions"" => 2, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 2)",3.199434675210575,"Dict{String, Real}(""unique_cultures"" => 30, ""max_possible"" => 2048, ""diversity_ratio"" => 0.0146484375)",0.0,0.0,"Dict(""mean_extraversion"" => 0.0, ""std_agreeableness"" => 0.0, ""std_extraversion"" => 0.0, ""mean_openness"" => 0.0, ""std_conscientiousness"" => 0.0, ""mean_agreeableness"" => 0.0, ""std_neuroticism"" => 0.0, ""std_openness"" => 0.0, ""mean_conscientiousness"" => 0.0, ""mean_neuroticism"" => 0.0)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",0,44,"Dict(""blue_proportion"" => 1.0, ""red_proportion"" => 0.0)"
59,45,46,0,17,34,2.42,0.0,"Dict{String, Real}(""n_edges"" => 1, ""density"" => 0.00101010101010101, ""avg_degree"" => 0.022222222222222223, ""n_nodes"" => 45, ""max_degree"" => 1)","Dict{String, Real}(""total_attacks"" => 1, ""red_initiated_attacks"" => 1, ""red_attack_rate"" => 1.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)",0.0,0.4661311190861539,"Dict(:p25 => 21.0, :p75 => 55.0, :p50 => 39.5, :p90 => 121.20000000000002, :p99 => 247.99519999999987, :p95 => 176.71599999999984)",1.3140336166866287,23.933333333333334,0.4098627875786651,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 1.0, ""blue_initiated_transmissions"" => 7, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 7)",3.2905023549825994,"Dict{String, Real}(""unique_cultures"" => 32, ""max_possible"" => 2048, ""diversity_ratio"" => 0.015625)",0.0,0.0,"Dict(""mean_extraversion"" => 0.0, ""std_agreeableness"" => 0.0, ""std_extraversion"" => 0.0, ""mean_openness"" => 0.0, ""std_conscientiousness"" => 0.0, ""mean_agreeableness"" => 0.0, ""std_neuroticism"" => 0.0, ""std_openness"" => 0.0, ""mean_conscientiousness"" => 0.0, ""mean_neuroticism"" => 0.0)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",1,44,"Dict(""blue_proportion"" => 0.9777777777777777, ""red_proportion"" => 0.022222222222222223)"
60,43,46,0,17,36,0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 43, ""max_degree"" => 0)","Dict{String, Real}(""total_attacks"" => 1, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 1.0, ""blue_initiated_attacks"" => 1)",0.0,0.4930161045217807,"Dict(:p25 => 20.25, :p75 => 56.575, :p50 => 41.5, :p90 => 144.84840000000003, :p99 => 251.00359999999995, :p95 => 227.09999999999988)",1.2917458639382318,25.093023255813954,0.39403409703213566,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 1.0, ""blue_initiated_transmissions"" => 5, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 5)",3.2411033750402614,"Dict{String, Real}(""unique_cultures"" => 30, ""max_possible"" => 2048, ""diversity_ratio"" => 0.0146484375)",0.0,0.0,"Dict(""mean_extraversion"" => 0.0, ""std_agreeableness"" => 0.0, ""std_extraversion"" => 0.0, ""mean_openness"" => 0.0, ""std_conscientiousness"" => 0.0, ""mean_agreeableness"" => 0.0, ""std_neuroticism"" => 0.0, ""std_openness"" => 0.0, ""mean_conscientiousness"" => 0.0, ""mean_neuroticism"" => 0.0)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",0,43,"Dict(""blue_proportion"" => 1.0, ""red_proportion"" => 0.0)"
61,44,48,0,18,36,0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 44, ""max_degree"" => 0)","Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)",0.0,0.4846448403433783,"Dict(:p25 => 20.375, :p75 => 57.0, :p50 => 33.5, :p90 => 146.2726, :p99 => 253.34939999999997, :p95 => 224.65000000000015)",1.2720098011178849,25.113636363636363,0.40919374742904147,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 1.0, ""blue_initiated_transmissions"" => 4, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 4)",3.3177387518216834,"Dict{String, Real}(""unique_cultures"" => 32, ""max_possible"" => 2048, ""diversity_ratio"" => 0.015625)",0.0,0.0,"Dict(""mean_extraversion"" => 0.0, ""std_agreeableness"" => 0.0, ""std_extraversion"" => 0.0, ""mean_openness"" => 0.0, ""std_conscientiousness"" => 0.0, ""mean_agreeableness"" => 0.0, ""std_neuroticism"" => 0.0, ""std_openness"" => 0.0, ""mean_conscientiousness"" => 0.0, ""mean_neuroticism"" => 0.0)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",0,44,"Dict(""blue_proportion"" => 1.0, ""red_proportion"" => 0.0)"
62,47,51,0,18,36,5.5,0.0,"Dict{String, Real}(""n_edges"" => 1, ""density"" => 0.0009250693802035153, ""avg_degree"" => 0.0425531914893617, ""n_nodes"" => 47, ""max_degree"" => 1)","Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)",0.0,0.4922636494076169,"Dict(:p25 => 19.5, :p75 => 54.5, :p50 => 34.5, :p90 => 146.54520000000002, :p99 => 255.18679999999995, :p95 => 213.30000000000024)",1.2159583733168826,24.4468085106383,0.4322352461900265,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 1.0, ""blue_initiated_transmissions"" => 6, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 6)",3.2563319146340675,"Dict{String, Real}(""unique_cultures"" => 31, ""max_possible"" => 2048, ""diversity_ratio"" => 0.01513671875)",0.0,0.0,"Dict(""mean_extraversion"" => 0.0, ""std_agreeableness"" => 0.0, ""std_extraversion"" => 0.0, ""mean_openness"" => 0.0, ""std_conscientiousness"" => 0.0, ""mean_agreeableness"" => 0.0, ""std_neuroticism"" => 0.0, ""std_openness"" => 0.0, ""mean_conscientiousness"" => 0.0, ""mean_neuroticism"" => 0.0)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",0,47,"Dict(""blue_proportion"" => 1.0, ""red_proportion"" => 0.0)"
63,52,56,0,18,36,7.5,0.3333333333333333,"Dict{String, Real}(""n_edges"" => 3, ""density"" => 0.0022624434389140274, ""avg_degree"" => 0.07692307692307693, ""n_nodes"" => 52, ""max_degree"" => 1)","Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)",0.0,0.5146180730205532,"Dict(:p25 => 15.3125, :p75 => 52.75, :p50 => 31.925, :p90 => 142.36780000000022, :p99 => 256.45579999999984, :p95 => 193.50000000000026)",1.2910389544069827,23.0,0.47147543092359157,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 1.0, ""blue_initiated_transmissions"" => 5, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 5)",3.184652595525928,"Dict{String, Real}(""unique_cultures"" => 31, ""max_possible"" => 2048, ""diversity_ratio"" => 0.01513671875)",0.0,0.0,"Dict(""mean_extraversion"" => 0.0, ""std_agreeableness"" => 0.0, ""std_extraversion"" => 0.0, ""mean_openness"" => 0.0, ""std_conscientiousness"" => 0.0, ""mean_agreeableness"" => 0.0, ""std_neuroticism"" => 0.0, ""std_openness"" => 0.0, ""mean_conscientiousness"" => 0.0, ""mean_neuroticism"" => 0.0)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",0,52,"Dict(""blue_proportion"" => 1.0, ""red_proportion"" => 0.0)"
64,54,58,0,18,36,8.0,0.25,"Dict{String, Real}(""n_edges"" => 4, ""density"" => 0.002795248078266946, ""avg_degree"" => 0.09259259259259259, ""n_nodes"" => 54, ""max_degree"" => 1)","Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)",0.0,0.5134357704434427,"Dict(:p25 => 16.0, :p75 => 54.25, :p50 => 26.75, :p90 => 136.9194000000001, :p99 => 258.41739999999993, :p95 => 186.5000000000001)",1.3396123114002771,23.11111111111111,0.4721331908831907,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 1.0, ""blue_initiated_transmissions"" => 9, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 9)",3.132445954057095,"Dict{String, Real}(""unique_cultures"" => 30, ""max_possible"" => 2048, ""diversity_ratio"" => 0.0146484375)",0.0,0.0,"Dict(""mean_extraversion"" => 0.0, ""std_agreeableness"" => 0.0, ""std_extraversion"" => 0.0, ""mean_openness"" => 0.0, ""std_conscientiousness"" => 0.0, ""mean_agreeableness"" => 0.0, ""std_neuroticism"" => 0.0, ""std_openness"" => 0.0, ""mean_conscientiousness"" => 0.0, ""mean_neuroticism"" => 0.0)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",0,54,"Dict(""blue_proportion"" => 1.0, ""red_proportion"" => 0.0)"
65,56,60,0,18,36,19.75,0.16666666666666666,"Dict{String, Real}(""n_edges"" => 6, ""density"" => 0.003896103896103896, ""avg_degree"" => 0.16071428571428573, ""n_nodes"" => 56, ""max_degree"" => 2)","Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)",0.0,0.5123232346357343,"Dict(:p25 => 16.5, :p75 => 55.75, :p50 => 28.0, :p90 => 123.996, :p99 => 260.3389999999999, :p95 => 179.5)",1.39241409937126,23.25,0.47210335747202103,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 1.0, ""blue_initiated_transmissions"" => 7, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 7)",3.106451041337352,"Dict{String, Real}(""unique_cultures"" => 29, ""max_possible"" => 2048, ""diversity_ratio"" => 0.01416015625)",0.0,0.0,"Dict(""mean_extraversion"" => 0.0, ""std_agreeableness"" => 0.0, ""std_extraversion"" => 0.0, ""mean_openness"" => 0.0, ""std_conscientiousness"" => 0.0, ""mean_agreeableness"" => 0.0, ""std_neuroticism"" => 0.0, ""std_openness"" => 0.0, ""mean_conscientiousness"" => 0.0, ""mean_neuroticism"" => 0.0)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",0,56,"Dict(""blue_proportion"" => 1.0, ""red_proportion"" => 0.0)"
66,61,65,0,18,36,22.75,0.125,"Dict{String, Real}(""n_edges"" => 8, ""density"" => 0.004371584699453552, ""avg_degree"" => 0.21311475409836064, ""n_nodes"" => 61, ""max_degree"" => 3)","Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)",0.0,0.5202583734239268,"Dict(:p25 => 16.0, :p75 => 52.5, :p50 => 25.5, :p90 => 99.75, :p99 => 261.36799999999994, :p95 => 158.0)",1.4307243175565845,22.262295081967213,0.49750114681667834,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 1.0, ""blue_initiated_transmissions"" => 9, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 9)",3.1450844163759237,"Dict{String, Real}(""unique_cultures"" => 30, ""max_possible"" => 2048, ""diversity_ratio"" => 0.0146484375)",0.0,0.0,"Dict(""mean_extraversion"" => 0.0, ""std_agreeableness"" => 0.0, ""std_extraversion"" => 0.0, ""mean_openness"" => 0.0, ""std_conscientiousness"" => 0.0, ""mean_agreeableness"" => 0.0, ""std_neuroticism"" => 0.0, ""std_openness"" => 0.0, ""mean_conscientiousness"" => 0.0, ""mean_neuroticism"" => 0.0)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",0,61,"Dict(""blue_proportion"" => 1.0, ""red_proportion"" => 0.0)"
67,62,67,0,19,36,27.25,0.1,"Dict{String, Real}(""n_edges"" => 10, ""density"" => 0.005288207297726071, ""avg_degree"" => 0.24193548387096775, ""n_nodes"" => 62, ""max_degree"" => 3)","Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)",0.0,0.5119542714748653,"Dict(:p25 => 16.5625, :p75 => 54.0, :p50 => 26.625, :p90 => 99.07500000000016, :p99 => 263.4738, :p95 => 160.0)",1.4646684346552836,22.532258064516128,0.49692890294871495,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 1.0, ""blue_initiated_transmissions"" => 10, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 10)",3.1919587619927805,"Dict{String, Real}(""unique_cultures"" => 31, ""max_possible"" => 2048, ""diversity_ratio"" => 0.01513671875)",0.0,0.0,"Dict(""mean_extraversion"" => 0.0, ""std_agreeableness"" => 0.0, ""std_extraversion"" => 0.0, ""mean_openness"" => 0.0, ""std_conscientiousness"" => 0.0, ""mean_agreeableness"" => 0.0, ""std_neuroticism"" => 0.0, ""std_openness"" => 0.0, ""mean_conscientiousness"" => 0.0, ""mean_neuroticism"" => 0.0)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",0,62,"Dict(""blue_proportion"" => 1.0, ""red_proportion"" => 0.0)"
68,65,70,0,19,36,31.0,0.16666666666666666,"Dict{String, Real}(""n_edges"" => 11, ""density"" => 0.005288461538461539, ""avg_degree"" => 0.27692307692307694, ""n_nodes"" => 65, ""max_degree"" => 4)","Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)",0.0,0.5159802658473727,"Dict(:p25 => 16.75, :p75 => 45.25, :p50 => 25.0, :p90 => 92.45000000000005, :p99 => 264.9512, :p95 => 162.0)",1.479069755772707,22.446153846153845,0.5000052723150736,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 1.0, ""blue_initiated_transmissions"" => 8, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 8)",3.2592886300264836,"Dict{String, Real}(""unique_cultures"" => 33, ""max_possible"" => 2048, ""diversity_ratio"" => 0.01611328125)",0.0,0.0,"Dict(""mean_extraversion"" => 0.0, ""std_agreeableness"" => 0.0, ""std_extraversion"" => 0.0, ""mean_openness"" => 0.0, ""std_conscientiousness"" => 0.0, ""mean_agreeableness"" => 0.0, ""std_neuroticism"" => 0.0, ""std_openness"" => 0.0, ""mean_conscientiousness"" => 0.0, ""mean_neuroticism"" => 0.0)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",0,65,"Dict(""blue_proportion"" => 1.0, ""red_proportion"" => 0.0)"
69,72,77,0,19,36,35.0,0.15384615384615385,"Dict{String, Real}(""n_edges"" => 12, ""density"" => 0.004694835680751174, ""avg_degree"" => 0.2777777777777778, ""n_nodes"" => 72, ""max_degree"" => 4)","Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)",0.0,0.5146196299275945,"Dict(:p25 => 15.25, :p75 => 40.5, :p50 => 23.875, :p90 => 78.41499999999995, :p99 => 265.1118000000002, :p95 => 160.8331)",1.4505352322056375,21.166666666666668,0.5293635170603674,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 1.0, ""blue_initiated_transmissions"" => 13, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 13)",3.3010810984659065,"Dict{String, Real}(""unique_cultures"" => 37, ""max_possible"" => 2048, ""diversity_ratio"" => 0.01806640625)",0.0,0.0,"Dict(""mean_extraversion"" => 0.0, ""std_agreeableness"" => 0.0, ""std_extraversion"" => 0.0, ""mean_openness"" => 0.0, ""std_conscientiousness"" => 0.0, ""mean_agreeableness"" => 0.0, ""std_neuroticism"" => 0.0, ""std_openness"" => 0.0, ""mean_conscientiousness"" => 0.0, ""mean_neuroticism"" => 0.0)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",0,72,"Dict(""blue_proportion"" => 1.0, ""red_proportion"" => 0.0)"
70,73,78,0,19,36,41.0,0.21428571428571427,"Dict{String, Real}(""n_edges"" => 13, ""density"" => 0.004946727549467275, ""avg_degree"" => 0.3013698630136986, ""n_nodes"" => 73, ""max_degree"" => 4)","Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)",0.0,0.5094011864279508,"Dict(:p25 => 16.0, :p75 => 40.5, :p50 => 25.25, :p90 => 79.62999999999998, :p99 => 267.0776, :p95 => 162.54520000000002)",1.451908551530414,21.863013698630137,0.5122566690699351,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 1.0, ""blue_initiated_transmissions"" => 14, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 14)",3.29142539132023,"Dict{String, Real}(""unique_cultures"" => 38, ""max_possible"" => 2048, ""diversity_ratio"" => 0.0185546875)",0.0,0.0,"Dict(""mean_extraversion"" => 0.0, ""std_agreeableness"" => 0.0, ""std_extraversion"" => 0.0, ""mean_openness"" => 0.0, ""std_conscientiousness"" => 0.0, ""mean_agreeableness"" => 0.0, ""std_neuroticism"" => 0.0, ""std_openness"" => 0.0, ""mean_conscientiousness"" => 0.0, ""mean_neuroticism"" => 0.0)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",0,73,"Dict(""blue_proportion"" => 1.0, ""red_proportion"" => 0.0)"
